,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9,ATAC private topic 10
chr7-45175627-45176478,-1.2948375,-1.1572045,1.0502254,-1.1951438,-1.0043886,-1.4635911,-1.4128394,0.4179893,0.4704355,1.9611454,-0.59603745,-0.63668114,-0.72177875,-0.5132173,0.77546334,0.6043899,-0.686447,-0.64570534,-0.5692928
chr7-45865958-45866798,-0.8047985,0.35962832,-0.7041741,-0.72098714,1.0302064,0.3554358,-1.1305573,0.44804317,0.17221756,0.38728437,-0.5239179,0.067886405,-0.28269905,-0.5562036,-0.1655902,0.21869469,0.861846,-0.4530756,0.30158126
chr7-45870317-45871099,-1.389305,-0.39129007,0.76243436,-1.2723657,1.4253888,-0.696299,-0.8283631,-0.6104472,0.4915676,0.7164969,-0.0448533,-0.4903308,-0.5465622,0.11545802,0.09118761,0.1809086,-0.93327725,0.17918198,-0.4550602
chr7-46033513-46034326,-0.16586892,0.2149801,-0.29930478,-0.09552634,0.28818724,0.2682013,0.005547134,0.90037924,-0.93979406,0.056324102,-0.021718638,-0.14506286,-0.08115651,-0.08840053,0.004728743,0.0038342846,0.44558322,-0.09264124,-0.045888793
chr7-46097809-46098717,0.5608162,-0.64930737,0.55677015,0.67130435,-0.43635184,-1.5964701,0.13203862,-1.3189034,0.77395797,0.44629636,0.036385637,-0.79230666,0.47570923,-0.366272,0.044339918,0.58122003,-1.0725317,-0.69479245,-0.2512988
chr7-47091230-47091594,1.2638391,-0.80014837,-1.708512,1.5492065,-0.12699993,-1.0007093,1.4682387,-1.5435585,-1.6568514,-0.5627045,-0.09188087,-0.19111265,0.85898286,-0.74291956,-0.20124102,-0.32752973,-0.67100835,0.44541845,-0.6269409
chr7-49758771-49759695,-0.18681297,0.14820105,-0.037887324,-0.77192515,0.0054357504,0.37042677,-0.92453957,0.55109876,0.29307765,-0.1574186,-0.22064194,-0.1882671,-0.119165525,0.4910247,0.0439924,-0.060984984,0.13197708,-0.4225422,0.45088983
chr7-51861573-51862433,-0.22168489,0.06603093,-0.213728,-0.13614315,0.09919551,0.62546337,-0.16859736,0.4451406,-0.16387857,0.15316902,0.0045624995,-0.18927239,-0.21016859,0.009689427,0.0010673308,-0.0022853743,0.102004886,-0.02436718,0.0624724
chr7-57383946-57384819,1.0598366,-1.6451536,-0.47038978,1.119295,-0.16563785,-1.2686474,0.9589654,-1.2597603,0.008751322,-0.3230174,0.35477328,-0.8303437,-0.08374528,0.062192995,0.07819766,0.029869905,-1.1018819,-0.37480733,-0.2985797
chr7-60390871-60391790,0.39913654,-0.29965407,0.35713232,0.36458158,-0.0076487516,-0.20808282,-0.0009529749,0.06859362,-0.02020368,-0.20862292,-0.06415189,-0.4208744,-0.19011806,0.006415014,0.0063486258,0.015840847,-0.18391944,-0.011717755,-0.030709833
chr7-61612977-61613896,0.048014406,-1.2825586,0.8006936,0.86385757,-0.16412473,-1.5560293,0.22836262,-1.0441256,0.88489133,0.08752741,0.011720432,-0.5861456,0.44128877,0.010383883,-0.028039936,-0.07306453,-0.31907034,-0.34099966,0.082751
chr7-62208997-62209868,0.08284356,0.45343047,-0.31985933,-0.46958905,-0.035230394,0.52712125,-0.18114951,0.80074084,-0.19454291,-0.8111421,-0.031268332,-0.23042732,0.059666865,0.33456847,0.009660725,-0.07039676,-0.3504387,-0.06777322,-0.10825188
chr7-62376778-62377677,-0.17704366,-0.39628762,-0.76593065,0.5816359,1.5546631,-1.2580065,-0.38500252,-0.19462933,-0.38285837,-0.5227595,-0.1726254,-0.3276985,-0.471067,0.113400064,0.058666047,-0.02159459,0.16596538,0.2932622,-0.43502846
chr7-63925051-63925992,-0.39272556,-0.01241675,0.27120617,-0.7994638,0.5267883,-0.24237232,-0.09788333,0.2985409,0.47027504,-0.019724958,-0.2291653,-0.48217705,0.3147887,-0.38669065,-0.00015304051,-0.0024124084,0.25249568,-0.13680513,-0.14280224
chr7-64048311-64049221,0.45635098,-0.99973845,0.3518989,0.2143651,-0.28789556,-1.039646,-0.09595785,0.8871705,-0.4207165,-0.11218683,-0.047109783,0.30513847,-0.20643213,-0.18861757,0.009019914,0.028934423,0.063751146,0.08165452,-0.16787696
chr7-65155765-65156643,0.10869695,0.15891512,0.14592215,0.16858181,0.083940476,0.1895701,0.10858984,-0.9321442,-0.28153664,-0.6004569,0.028906796,-0.5738294,0.057911888,-0.14554624,-0.010428262,0.060672298,-0.63021827,0.015642356,0.13471758
chr7-67803361-67804274,-0.9329209,-0.2152601,0.7465988,-0.81401354,0.020372901,-0.3018048,-1.1680194,0.6554836,0.052907836,0.7352586,0.011418889,-0.356357,-0.5006126,0.2058517,0.036718443,0.33534962,0.43908817,0.057386648,-0.5910849
chr7-67848882-67849785,0.16884182,0.12135692,0.01440363,-1.3123878,-0.026279468,0.16347715,-0.1658913,0.6325328,-0.39546958,0.32867968,0.004235141,0.110763185,-0.008603812,-0.0324261,-0.0013826013,-0.008270728,-0.044825315,-0.033633634,0.054677676
chr7-70350668-70351535,-1.2690847,1.1361845,-0.808485,-1.4455867,-0.7006142,0.1306812,-0.13345434,1.8388002,-0.19823645,-0.43122393,-0.53628916,0.2922899,-0.7945836,-0.6954788,-0.13761306,0.15182497,1.5328802,-0.4120956,-0.32000375
chr7-72306117-72307058,0.58587474,-1.002275,0.56674075,0.018621206,-0.39444727,-0.77538455,-0.52625245,0.2043451,0.34242153,0.38767272,-0.021720622,0.019949052,-0.30833632,-0.17647499,0.047371134,0.044309188,-0.7882622,-0.0035095457,-0.057053078
chr7-73606667-73607485,-0.19246507,-0.29594466,-0.14756738,-0.060959727,0.47185707,0.5510621,-0.34359327,0.32365263,-0.5675551,0.51010925,-0.18742491,0.66306126,-0.3195533,-0.06943924,-0.0003187675,-0.083825976,-0.1255259,-0.09044303,0.0061076833
chr7-74554458-74555185,0.059170406,-0.07068228,0.0459405,0.08455749,-0.008053601,0.2800546,0.13274454,-0.4263919,-0.031132285,-0.5463397,-0.03235678,-0.12808956,-0.26040652,0.00915462,0.0020606285,0.013518989,-0.35230008,0.034979537,0.00016235515
chr7-75909975-75910841,0.6723781,-0.7124963,0.27626246,-0.37910163,0.08543837,-0.80314523,0.38845193,0.2836423,-0.41975686,0.07197939,-0.22446914,-0.21253188,0.6968069,-0.1176894,-0.029243434,0.08128161,-0.6081997,0.06222884,-0.29855454
chr7-78575512-78576439,0.6229987,-0.6242853,-0.22237857,0.6870098,0.017441722,-1.236628,0.5247614,-0.5206854,0.43905145,-0.45866373,0.28704122,-0.82420397,0.33687317,0.1498442,-0.09510112,0.013676966,-0.5309619,-0.010599715,0.1584158
chr7-78846603-78847480,-0.26758283,-0.61206406,-0.1548988,0.11337762,0.19324844,0.33253124,0.46847922,0.81715024,-0.12698275,-0.11077637,-0.17998712,0.26069346,0.012826005,-0.43042648,-0.008854161,-0.06699455,0.3172684,0.005532027,-0.19141193
chr7-79591901-79592755,-0.46937272,0.20913193,0.116370454,0.36963856,-0.55621564,-0.4449898,0.35761106,-0.33942693,0.31229225,0.20357034,0.1347488,-0.43620107,-0.097109735,-0.109446004,0.0031256243,-0.038424242,-1.1269091,-0.0026347677,0.34738392
chr7-80323867-80324746,-0.03691296,0.67155254,-0.3491525,-0.13367498,-0.13600701,0.7169387,0.104295835,0.61716574,-0.12729374,-0.5009625,-0.05275547,0.27573442,-0.17274646,-0.28074828,-0.08038224,0.048896868,0.32620537,0.026112646,-0.17121804
chr7-80387061-80387558,0.09829492,0.48676628,-0.4056159,-0.77747333,-0.91830176,-0.17156851,0.8756792,1.1752282,-0.46236676,0.26744214,-0.12814353,1.2168055,-0.7122793,-0.6385028,-0.42957067,-0.45603123,1.1947719,-0.5256942,-0.102988146
chr7-80993150-80993968,-0.31877035,0.3053361,-0.454274,-0.037626453,-0.15112281,0.5428834,0.0023827008,0.85260826,-0.36806223,0.18365964,-0.5359993,0.99569255,-0.57975197,-1.1508651,-0.22293057,-0.35474473,0.4282599,0.59174603,-0.30043477
chr7-87584067-87584936,0.44167304,-0.41006255,0.10371025,0.47310454,0.022910552,-0.5170982,0.28045848,-1.1459464,0.39114472,-0.42741427,0.26272455,-0.7280892,0.26440242,-0.61530703,0.008854918,0.13335815,-1.3928226,0.102256194,-0.1389364
chr7-87586292-87586944,0.46646145,-0.72756475,0.3811798,0.60053325,0.09402034,-0.9989962,0.63357776,-0.27837053,0.026852341,-0.9084709,0.650182,-1.1814519,0.40359205,-1.0228566,-0.04174278,-0.07835956,-1.0077446,0.15231773,0.2272158
chr7-89632371-89633295,0.14809424,0.1748487,-0.24485661,0.47408035,-0.24806692,0.13879098,0.09566573,0.154023,0.21154052,-0.1658428,-0.039432254,0.042290617,-0.07782975,0.013620766,-0.0048246803,-0.0010480899,-0.13787913,-0.0071604657,0.0075345887
chr7-90386834-90387676,-0.50296164,-1.0199263,1.0107547,-1.1629598,0.22733214,-0.49619648,-0.31490427,-0.51848733,0.38239527,0.777316,-0.14521912,-0.38432994,-0.576761,0.1543487,-0.02201112,-0.1745605,-0.7555796,0.4425746,0.6079024
chr7-90886936-90887842,0.22589038,-0.2723573,0.28425008,0.65617234,0.17996064,-1.3139341,0.34615675,-0.62838984,0.30456564,-0.4586689,-0.038766004,-0.7470168,-0.33513016,0.5163396,-0.0059347283,-0.0003975784,-0.76848525,-0.08856656,0.47358742
chr7-91090820-91091684,0.4181074,-0.14892973,0.5186902,0.711377,-0.12256673,-0.9064116,0.3791513,-0.48687753,0.5852748,-0.993913,-0.015183001,-1.0366457,0.44751635,-0.0633366,-0.1751063,-0.017399717,-0.66470456,-0.06474206,0.24594031
chr7-97842874-97843683,0.37123019,-0.38296837,0.21288036,-0.028643787,0.16054532,0.35137263,0.23241183,-0.89481544,-0.040705875,-0.48078555,-0.05153959,-0.29271224,-0.27287996,0.15940127,-0.008850136,-0.122591786,-0.40874758,-0.08060515,0.39892778
chr7-98177715-98178656,-0.5722649,0.22460842,0.1267666,0.019225556,-0.2145654,0.5526135,-0.71956855,0.5602687,0.13553362,0.14747989,-0.016245143,-0.575017,0.060694385,0.13677342,0.0068019126,-0.0044430904,0.060907535,-0.056049433,-0.1790135
chr7-99706358-99707100,-0.31840107,0.6814611,-0.43267405,-0.7244262,-0.54763365,-0.5658092,0.033907145,1.2628574,-0.88389987,0.9981484,-0.6848873,0.3322317,-0.21489824,-0.7308616,-0.12215082,-0.41885194,1.7415799,-0.33895564,-0.80452955
chr7-100178273-100179196,0.38802072,-0.056967504,0.66531444,0.34582666,-0.7706847,0.036984317,-0.41358617,-0.16388234,0.61090213,-0.019472605,-0.06384831,-0.06758899,-0.42875797,0.2939044,-0.1284622,-0.11379677,0.5056218,-0.13868785,-0.378978
chr7-101011477-101012392,0.18718068,1.1026288,-0.16626675,-0.38755506,-0.9110458,0.5316041,-0.21492879,0.49956453,-0.27724308,-0.4421774,0.19864213,-0.55126333,-0.030420406,-0.16360536,0.011331118,-0.11968865,0.48893404,-0.007140786,-0.42454803
chr7-101296421-101297336,0.14112756,-0.5990502,0.12854446,0.48734862,-0.0064399005,-0.060505148,-0.50186265,-0.8436442,0.23080367,0.4258872,0.015415521,-0.80371267,-0.08226367,0.32829955,0.020046989,0.21702501,-1.0417898,-0.013273281,-0.32703802
chr7-101328574-101329470,0.73546344,-0.8292558,-0.19518518,1.044523,-0.42139307,-0.33840933,1.0460004,-0.3601955,0.021861536,-0.8699476,-0.19278274,-0.37533405,0.062293403,-0.25725374,-0.023561705,-0.2241561,-0.42127416,0.18968098,-0.21392982
chr7-101421444-101422195,0.7635086,-1.4037224,0.19514202,0.8965563,0.30944073,-1.5653108,0.46055132,-0.49539843,0.14775077,-0.2956082,-0.21691948,-0.75689447,0.2718652,-0.560903,0.016975991,-0.0093112765,-0.811153,-0.007959713,-0.032284506
chr7-101453260-101454133,-1.0036765,-0.4389949,0.9000598,-0.83785003,-1.2679018,0.03183922,-1.1242304,0.76458406,1.1038878,0.80856,-0.81649977,0.5908657,-0.91606367,0.5057422,-0.46679997,-0.2704236,1.2064326,-1.0317745,-0.60380024
chr7-105399616-105400572,-0.37077522,0.28878,-0.31093165,-0.11582954,0.119782574,0.41079056,0.132459,0.6577018,-0.5551227,0.028405732,-0.06809417,-0.044524755,0.16702516,-0.20327143,0.01456812,-0.05720756,0.463224,-0.003946631,-0.38225526
chr7-105558086-105558997,-1.2666385,-0.5663342,0.7321055,-0.062261164,-0.2448218,-0.032410007,-1.2916429,-0.07671356,0.8614011,1.4917632,-0.30258313,-0.5693235,-0.5563972,-0.5595427,0.01299135,0.31549788,0.10748123,-0.47630164,-0.051218867
chr7-105640077-105640953,-0.06134396,0.33867583,-0.3975541,0.053365864,0.029826839,0.33607343,0.33080924,0.6530434,-0.17930984,-0.24015614,-0.031305406,0.11270078,0.23623128,-0.6114887,-1.8305538,-0.031086301,0.5367662,0.119423665,-0.020753602
chr7-105751690-105752490,-0.029962081,0.07109924,-0.52776504,-0.101616845,0.049034987,0.39019188,0.43750352,-0.0011188342,0.153794,-0.17916799,0.062178336,-0.06762811,-0.2729901,0.01576847,0.01616217,-0.08959378,-0.22734971,-0.01463694,-0.109002806
chr7-105762162-105763080,0.23028073,-0.37932968,0.5826553,-0.89381635,-0.0711387,-0.75988466,-0.12589632,-0.8070218,0.86622375,0.0065777116,0.111670606,-0.57825804,-0.06168009,-0.21817134,0.043093685,0.12063805,-0.47307634,-0.3472528,0.65874386
chr7-109082824-109083702,0.18083401,-0.12522672,-0.16189465,0.1678542,-0.004516631,0.089289494,0.013768107,-0.44205007,0.1889597,-0.06833323,0.00634799,-0.026336554,-0.008629251,-0.033125553,-0.0011429588,-0.0020787749,-0.6570379,-0.019618014,-0.006817433
chr7-109492828-109493658,-1.1922747,-1.4337898,1.0406469,0.039625093,0.6736102,-0.62908244,-0.6159144,-0.70789963,0.9589117,0.2782903,0.0150513835,-0.6570275,-0.8109398,0.85243934,-0.09898858,0.0218981,-0.95172656,-0.3609084,0.043396264
chr7-110627680-110628425,-0.24590948,0.7112733,0.067948684,-1.344291,-0.99690425,0.50930804,-0.8982415,0.98272747,0.23904745,0.48070616,-0.47630435,0.4131901,-0.37117872,0.5461611,-0.47217083,-0.67937106,0.89856666,-0.22263375,0.2176128
chr7-110630065-110630875,-1.149115,0.34340298,0.5187634,-0.89487255,-0.102957666,0.059817508,-0.9973561,1.3028349,0.01922877,0.30815405,-0.3407034,-0.02469458,0.01911985,-0.06885422,-0.072195366,0.051255092,0.41462803,0.0150225535,-0.13160631
chr7-110773606-110774548,-0.31349155,0.6905651,-1.1496108,0.4720777,-0.071691096,0.32708716,0.038853478,1.1137136,-1.103902,-0.16826007,-0.268391,-0.6550806,-0.22701044,-0.21540995,0.041241966,-0.024966558,0.7368969,-0.001553477,-0.24672516
chr7-111028595-111029443,-0.14620999,0.74667966,-0.07852957,0.058331415,0.010429863,0.382389,-0.045346804,0.71967864,-0.7796486,-0.22071537,-0.08088579,-0.108036645,-0.5257185,0.06197111,-0.0240333,-0.03895312,0.51713634,0.021914905,-0.03041251
chr7-112233267-112234135,-0.110087045,-0.46646133,0.35991162,-0.051970165,-0.8787342,-1.2162943,0.19416757,-0.13432293,0.7239457,0.5942654,0.03466783,-0.43962294,0.4265491,0.09670698,-0.005454686,0.032306373,-0.3895129,-0.28107747,0.54745734
chr7-113346929-113347856,-1.227027,-1.1826922,1.4840622,-1.2092332,-1.0861813,-0.60009515,-0.76062924,-1.3280634,1.2305071,1.2780706,-0.03219762,-0.7614231,-0.5766895,0.34358987,-0.14362326,0.190977,-0.99460644,0.14069337,0.15897189
chr7-114562418-114563320,0.13528569,0.040806346,-0.46010756,-0.18478426,0.16852093,0.43653262,-0.74951744,1.0408182,-0.13066788,0.12503079,-0.09087098,-0.19210817,0.11293836,0.1846413,-0.16445985,-0.10118267,0.714347,-0.09002555,0.056179706
chr7-117383384-117384198,-1.2036163,-0.46571758,0.46469828,-0.46053925,-0.8188726,0.1272443,-0.17836544,-0.32911834,0.993038,0.66496676,-0.15802115,-0.18654178,-0.49535775,0.09924231,0.073929995,0.111413285,-0.8180089,0.091812246,-0.002157961
chr7-118584136-118584922,0.24613476,0.23149827,0.23053692,-1.3435789,0.038226306,0.7326978,-0.20079494,0.835932,-0.2820523,-0.7360138,-0.10845441,0.016265023,0.06303919,0.30747327,-0.072012454,-0.082157776,0.33773172,-0.5148173,0.19024384
chr7-120830611-120831548,0.09286358,0.17299747,0.20534787,-0.14244066,-0.39707848,-0.2309176,0.03432011,0.85641855,0.020488884,-0.18117219,0.026408194,0.22238412,-0.06395058,0.36748922,-0.026946897,-0.031477883,0.5545772,-0.32151014,-0.057387665
chr7-120940304-120941035,-1.4546716,1.4129686,-1.4381461,-1.4859558,-0.5862676,2.3159847,-0.816319,-0.81478435,-0.22923395,-1.1640023,-0.52541476,-0.5797673,0.07808089,-0.61229426,-0.1574526,-0.30777407,0.07353784,-0.3877843,0.021313325
chr7-121391606-121392424,-0.38141662,-0.35652086,0.8533684,0.073037714,0.5116694,-1.3559222,-0.97572595,-1.3655976,1.1371994,-0.08439852,0.3186595,-0.56283885,-0.30816445,0.40821797,-0.08873497,0.3454215,-1.156856,0.2507793,-0.4567089
chr7-122670853-122671756,0.45744586,-1.1274519,0.2370221,0.82505244,-0.19781476,-0.9957059,0.45857513,-1.3241518,0.3717148,-0.07476127,0.083256185,-1.094126,0.5241841,0.2258414,-0.096263036,0.01797254,-0.8912455,0.08001259,0.1948343
chr7-123500140-123501029,0.12711172,0.007774873,-0.17670155,0.2664884,0.17781472,0.4580052,0.23044176,0.12083816,0.1231219,-0.82608247,-0.0350781,-0.4815662,0.37980175,-0.037242476,-0.013711629,-0.112572156,-0.0709198,-0.055317458,0.010194914
chr7-125393255-125394131,0.4869466,-0.4348859,0.32209176,0.54991335,0.3084618,-0.36387363,-0.50579286,0.10743923,-0.004943397,0.090211615,-0.13588384,0.12560534,-0.09613413,0.59415686,-0.031139255,-0.009326503,-0.7860657,-0.16751193,-0.15891866
chr7-125444321-125445210,-0.00072325655,0.6485176,-0.24919729,-0.12837906,-0.32008353,0.4672409,-0.08684528,0.83008814,-0.1081471,-0.17931339,0.015903592,0.100177415,-0.062950626,-0.59535486,0.00829204,-0.052574508,0.82311463,-0.007948185,-0.6945252
chr7-127013995-127014901,-1.2369237,0.6897781,-0.018594015,-0.9332763,-0.04362101,0.7751442,-1.1561631,0.96898013,0.6026428,-0.73610544,-0.4709725,0.85101724,-0.7218291,0.00010439177,-0.10596905,-0.04635496,0.6461348,0.121382356,0.17406584
chr7-127750311-127751178,1.0176508,-1.0876598,-0.48617768,0.4398078,0.00057660666,-0.38523114,0.77689916,-0.7080307,-0.24435684,-0.66762567,-0.049727313,-0.6257767,0.3924136,-0.37499377,0.0051781894,0.12671454,-0.43890172,0.1270391,0.033888094
chr7-127903835-127904700,-0.96175236,0.18145414,0.12078508,-0.30906495,-0.013568719,0.25595677,-0.09823436,0.43664563,-0.011173277,0.29316047,-0.0770301,-0.076335534,-0.4942731,-0.16430667,0.025420232,0.055626243,0.29822022,-0.22155504,0.00849717
chr7-130519074-130520020,-0.10258611,0.11306614,-0.21492703,-0.04021717,0.08560364,0.46688828,0.4713495,0.44820228,0.02102378,-0.29071778,-0.021092283,0.15596035,0.18898594,-0.11024194,-0.1213963,-0.10158619,0.58910906,0.0038331093,-0.49935952
chr7-130693705-130694189,0.3773408,-0.7234435,0.35260415,0.35243535,0.1731788,-0.39285162,-0.27138743,-1.2787199,0.4467296,0.12766182,0.30657676,-0.98387027,-0.04528831,-0.050089497,0.000978929,-0.059626684,-1.195795,0.13381954,0.16445498
chr7-130696507-130697397,-1.0789257,-1.1437385,1.0545316,-1.1175349,0.42011058,-0.8486306,-0.613901,-0.78000295,0.95559,1.1387515,-0.122324616,-0.7919088,-0.22147323,0.502135,0.021346219,-0.006985896,-0.5422129,-0.23076071,0.04272673
chr7-130834069-130834992,-1.0564952,-0.020304298,0.18773034,-0.4578649,-0.08364785,-0.97204643,-0.58887714,0.9194088,-0.076570585,1.2439238,-0.21822491,0.025137015,-0.5313296,-0.12060044,0.13707754,-0.022877108,-0.03567787,-0.13367197,-0.4519039
chr7-131370964-131371844,-0.36867416,0.3478886,-0.29769433,0.23026092,0.07431363,0.17420204,-0.3940741,0.4485262,-0.41736567,0.21326385,-0.052507326,-0.42385548,0.007930586,-0.02850454,0.0038814568,0.0035396763,-0.0025840118,-0.016294247,-0.021157235
chr7-131560038-131561072,-0.31462562,0.5244637,0.040527865,0.05490568,0.3023221,0.51546603,-0.047479674,0.29673514,-0.4682508,-0.023271974,-0.11530418,-0.08393863,-0.14446798,-0.43523425,-0.027945155,-0.016183022,0.4472893,0.12734544,-0.23467642
chr7-131966393-131966803,0.5737295,-1.0727094,0.69771814,0.24661487,0.31449133,-1.7300792,0.24439462,-1.6622138,0.5944301,0.08404015,0.20522931,0.21142936,-0.6825428,-0.041778978,-0.049543567,0.017071614,-1.3483684,-0.0018499478,0.6593712
chr7-132316304-132317037,-0.1181261,0.3838485,-0.30700544,0.10751549,-0.2904875,0.23972766,0.06721952,0.8478571,-0.2170189,-0.014158621,-0.46949893,0.7104529,0.059200153,-0.19618559,0.0015490411,0.022064963,0.55991244,-0.10950036,-0.8361771
chr7-132551215-132552164,-0.08215597,0.155115,-0.31977823,0.44153187,0.07977488,-0.10970446,-0.105808206,0.07716473,-0.16268627,0.24605618,0.022742027,0.06831092,-0.029170237,-0.027112372,0.0049952157,-0.0026793077,0.120417535,-0.042394225,-0.096285656
chr7-134937642-134938437,-0.1600233,-0.016170543,0.17635927,0.3705986,0.051272787,-0.21211946,-0.15690117,-0.51506615,0.6611401,-0.17154805,-0.01729355,-0.26845178,-0.0937809,0.06270927,0.02488758,-0.01937326,-1.2443366,-0.0061433953,-0.02102742
chr7-136629090-136629986,-0.12215597,0.34150338,-1.2767557,-0.04138367,-0.95593804,1.2650156,1.4942813,-0.8750746,-0.77091306,0.0070656775,-0.26553828,-0.6733112,0.2958047,-0.4189198,0.1000512,-0.0041792598,-0.8045229,-0.47212452,0.33365405
chr7-138919138-138920041,-0.3930399,0.5719293,-0.2237784,-0.7803894,0.44450158,-0.0028087643,-0.87993413,1.3430672,0.071613036,0.1929986,-0.013432035,-0.20924808,-0.49173003,-0.57686245,-0.31170744,-0.07155888,1.3576771,-0.4553667,-0.07547129
chr7-138940710-138941424,0.27901426,-0.08813945,0.32581574,0.5679792,-0.2624624,0.45332462,-0.085441895,-0.9972474,0.42771575,-1.1775092,-0.11118855,-0.7983125,0.13431193,0.10231856,-0.029526977,0.28568092,-1.3679924,0.22588703,-0.46697772
chr7-139834990-139835859,-1.4337064,-0.2631481,0.52582014,-0.47580305,1.186335,-0.6453633,-1.1265012,-1.6124603,1.2323563,-0.066182554,-0.23942764,0.034766555,-0.2776635,0.4815121,-0.026951814,0.17150925,-0.88081753,-0.28141975,0.4850532
chr7-140137356-140138199,-0.44040903,0.23448199,0.034505695,0.20537159,0.009582006,0.41842133,0.18047096,0.401087,0.049839795,-0.6464895,-0.044083152,-0.07908083,-0.04509252,-0.02888152,0.0018948616,0.011461204,0.10384572,0.00660429,-0.11831247
chr7-140154345-140154854,0.44757938,-1.1804808,0.6314777,0.6260758,0.4453131,-0.83405226,0.021248858,-1.6821665,0.54233927,0.047325548,0.06452967,-1.0366633,0.076357506,0.193749,-0.023813047,0.07376349,-1.0223129,-0.015785187,-0.1107787
