,Shared topic 1,Shared topic 2,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9
chr6-17305745-17306654,-1.4612591,-0.04718206,0.009963704,0.150357,-0.6396745,0.08025324,0.40213454,0.32734329,0.49796963,-0.008012152,0.0239502,0.09850068,-0.017469637,-0.42061478,-0.0022368934,-0.06578189,0.080897175
chr6-17636600-17637438,0.0312844,-0.0008847095,-0.0009245409,-0.082752675,0.033406723,0.10522147,0.00521918,-0.0015500165,0.010102481,0.16128552,-0.0036582816,0.15120314,-0.08767826,-0.02802661,0.00035436163,-0.05610845,0.17634292
chr6-17694099-17694835,-0.99100006,-0.0064165844,0.002956535,0.35231146,0.12704512,0.23883317,-0.14005378,0.005613983,0.05698382,0.16271114,0.06342099,-0.6612357,0.40296304,-0.2538817,0.002791789,-0.25248387,0.06205573
chr6-21851689-21852406,-0.48594797,-0.00078753993,-0.008843101,0.20532286,0.20570847,-0.004983554,0.18227409,0.012002663,-0.057768043,0.20942925,-0.004914346,0.22243923,0.113884956,-0.07124708,-0.003371789,-0.3733637,0.11065037
chr6-21949289-21950039,0.3003329,-0.0004277983,0.00087945774,-0.13752836,0.22096044,0.1620356,-0.14898664,-0.0028025433,-0.025246236,-0.13657296,-0.0023732893,0.5612172,-0.12979919,0.0114767,-0.0019616254,-0.031231575,-0.15215765
chr6-22355675-22356565,-0.6705553,-0.0003691997,-0.0005075294,0.269763,0.029025258,0.31183487,-0.04245714,0.004399334,-0.00967711,-0.059221167,-0.0015143515,-0.32134816,0.1654068,-0.18220437,0.0010474391,-0.08653865,0.24116655
chr6-25689685-25690570,0.038864277,-0.015562803,0.022928454,-0.029655367,0.6551625,-0.9113218,0.10120533,-0.0033813543,-0.13588378,-0.3202641,-0.144938,0.47804895,0.21506298,-0.020555258,1.5470654e-05,-0.23379798,-0.08388838
chr6-28842232-28843079,-0.13270283,-0.07449441,0.20666683,0.7101385,0.79076374,0.07336691,-0.6422814,-0.51133776,-0.78139794,-0.2579796,-0.2279667,-0.6599888,1.5706208,-0.65123713,-0.032043856,-0.36261138,-0.2982356
chr6-29215710-29216654,-0.08660868,-0.0021752883,0.0006578115,-0.07049699,-0.45141965,0.22551723,-0.1422577,0.0040455996,0.02275076,0.29616037,0.0068896837,0.04416237,-0.302177,-0.03785497,0.0007858819,-0.017405292,-0.11466114
chr6-29609347-29610210,-0.026358407,-0.00022533032,6.356958e-05,-0.03565781,-0.18555929,0.27728784,0.024195021,0.0006731877,-0.005656863,0.21203938,0.0029109975,0.029535012,-0.1228718,-0.008237109,-0.0009571779,0.0140391905,-0.10545708
chr6-30569121-30570010,1.0107442,0.048914608,-0.058735974,-1.0878253,-0.90030444,-0.97732264,0.75383806,0.25737405,-0.24060385,-0.81003,0.09717116,0.39346495,-0.9546257,0.9960582,-0.013456945,0.46480814,-0.057302017
chr6-31284834-31285651,0.30900702,0.01590682,0.11489494,-1.0530486,-0.8495638,-0.8076337,0.620446,0.0829727,0.006671312,-0.61230904,0.16343948,0.087510444,-0.8400967,0.43895048,0.0056706383,-0.054972157,-0.22994496
chr6-31288416-31289291,-0.06373453,0.003194497,-0.00022073019,-0.5723683,-0.5624868,-0.22907704,0.18761325,0.06141328,0.1248855,-0.26321688,0.03909785,0.19707206,-0.5190375,-0.07717166,0.0068470556,-0.06312607,0.015352655
chr6-31563531-31564415,-0.4031911,-0.0004199896,-0.0012178366,0.06301517,0.08871831,-0.0048687295,0.043052793,0.00280118,-0.0021764815,0.5324098,-0.0041312147,0.11582257,-0.28750917,-0.055330884,-0.00023845867,0.0061210245,0.048954953
chr6-33059861-33060724,0.28031212,-0.0006121456,-0.0010038441,-0.085363574,-0.053401988,0.29528257,0.036178593,-0.005971261,-0.03634043,-0.39512345,0.00024391188,-0.07824447,-0.22039415,0.13027708,-0.0013930785,0.18664804,-0.09982477
chr6-37419156-37419988,0.812323,0.0087809535,0.0028727383,-1.026951,-0.06483094,-0.7315371,0.26163718,0.013148403,-0.21510597,-0.2942524,0.09423776,0.19770946,-0.89929587,0.5021732,0.004594967,0.45734134,-0.46214625
chr6-38636639-38637358,-0.6260849,-0.002821267,-0.005605663,0.26857144,0.17574131,0.09328215,-0.056843795,0.0062646973,0.09480833,0.015186467,-0.029163638,-0.15021792,-0.011315182,-0.09529798,-0.0014050673,-0.0599018,0.21358779
chr6-39117674-39118616,-0.84093916,-0.0096481955,-0.01007782,0.25500315,0.11727635,0.23059973,-0.15305457,0.024084557,0.09489428,0.41426408,-0.010222344,0.11128283,-0.023410127,-0.086523056,-0.0012415539,-0.117715575,0.034179095
chr6-39206457-39207360,0.8345177,0.0039586765,-0.009837511,0.026913349,0.046121147,-0.42034742,0.041682214,-0.075249456,-0.17945172,0.112372406,-0.08192832,0.7319577,-0.25714678,0.32299072,-0.0066956887,0.075583704,-0.077818975
chr6-39724983-39725803,-0.12023651,-0.0014669609,-0.0017753829,0.06123387,-0.30949202,-0.29089502,0.03644992,0.0042287866,0.018089283,-0.46199533,0.0075073815,0.009154711,-0.21970719,0.054960463,-0.0005448028,0.017394584,-0.06445776
chr6-39810492-39811379,0.23459783,0.00058670534,0.007810263,-0.026841994,-0.1980993,-0.14604017,0.054596655,-0.01354027,-0.06484496,-0.6080007,-0.011239027,0.64172685,-0.46752587,0.13368382,-0.0008475592,-0.009068794,-0.12050204
chr6-42349389-42350201,-0.7331566,-0.008374359,-0.009354895,0.19784933,0.32115546,0.36076677,0.005114667,0.011206214,0.019150097,0.6559771,0.033513065,-0.34868458,0.34015387,-0.36916512,-0.00017250549,-0.015425069,-0.6973989
chr6-42709600-42710397,0.3881272,0.00030916723,0.002591785,-0.2232505,-0.111825325,-0.6511326,0.103825495,-0.00091326406,-0.021280147,-0.41223994,-0.007127086,0.08908071,-0.54472065,0.1575472,0.0007602768,0.14475432,0.06265628
chr6-47787974-47788884,-0.9104934,-0.00028657747,0.0025721458,0.16602436,0.032334115,-0.111607924,0.15479492,0.008783411,0.08762591,0.24726932,-0.0010484608,-0.11219321,-0.33247292,-0.09979831,0.0012832944,-0.14545226,0.09681224
chr6-47920223-47921122,0.088133655,-0.00014159377,-0.00021680276,-0.013931338,-0.0061243707,-0.025206076,0.005806531,-0.0005779879,0.000285012,-0.07584206,2.0126872e-05,0.032099776,-0.041850127,-0.0023335812,-0.00018030216,-0.0014823056,0.0042867735
chr6-48048078-48048870,-0.14259546,-0.0007248453,-0.00018842972,-0.026212767,-0.04391664,0.15959541,0.005856905,0.00042445355,0.0011072023,-0.3841175,0.00013551969,-0.013860605,-0.012019103,0.018270837,-6.457621e-05,-0.004428918,0.0024416044
chr6-48503982-48504839,-0.18415762,-0.0018761139,-0.0054802354,-0.3503544,-0.102091104,-0.34756762,0.3459444,0.013166023,0.020050084,-0.5405451,0.02622765,-0.05180954,-0.20437813,0.0030538468,0.00318971,0.21233316,0.11346334
chr6-48626680-48627515,0.1045634,0.014496028,0.014825489,-0.43868384,-0.6461873,-0.8084384,0.30596763,0.045228403,0.20619667,-0.10224987,0.018294113,0.13013738,-1.2609618,0.06073055,-0.0048860884,0.08541506,0.2806699
chr6-52012200-52013118,0.14529796,0.0007957353,-0.002416274,-0.27817997,0.12692453,-0.07785168,0.008736906,0.0030827525,-0.01045186,0.011245501,0.0049020494,-0.08110088,0.09803557,-0.007117882,-0.00026843144,0.003444516,-0.11453079
chr6-53794314-53795224,0.10378155,-0.0028817677,-0.02682991,-0.32296276,-0.2726585,-0.63067627,0.49457115,0.121427454,-0.12421774,-0.14377145,0.04045672,-0.07160904,-0.2312403,0.13622369,-0.00387005,0.32911104,-0.16260119
chr6-53820237-53821108,-0.7594508,-0.032325633,-0.019804878,0.79171365,0.40328172,-0.00967284,-0.1428951,-0.047351465,0.16204315,0.21840926,-0.04754953,-0.56639224,1.2192276,-0.39581984,-0.0079365475,-0.23684344,-0.12889688
chr6-54039391-54040323,-0.03996118,-0.00014368592,0.0019634308,0.08724158,0.08402804,0.07412943,-0.084402785,0.0022624307,-0.059127886,0.4821434,0.0029859764,-0.23797923,-0.12712325,-0.0514526,0.0014807751,0.012611215,-0.12810624
chr6-54592827-54593731,-0.011080861,-0.0011614095,0.00057250384,0.021653235,-0.0014845384,0.058143336,0.128317,-0.0018964278,-0.0029107698,-0.10649696,0.0020580532,0.022691002,-0.16817386,0.037934497,0.00045368777,-0.03651654,-0.0255686
chr6-54594784-54595657,-0.71252847,-0.0028704638,-0.0018074072,0.21935114,0.099517874,0.2129173,-0.058658656,0.007954593,0.12664759,0.07726188,-0.013556524,-0.44056857,0.3901528,-0.078811064,-0.0006401766,-0.12297159,-0.0667546
chr6-54816263-54817100,0.004743142,0.0005552504,0.0003940148,0.16280822,-0.06713311,0.0962292,-0.053000256,-0.00032952026,-0.031183608,0.067845106,-0.00057388935,0.18950659,0.00023549236,-0.0032440901,0.00014375712,-0.00090177194,-0.016208416
chr6-54992519-54993411,-0.11337814,0.0015220752,-0.00077509246,-0.3124625,-0.12243897,-0.0060927104,-0.016337786,0.0031970658,0.0124249635,0.124119096,0.015141458,-0.021818412,-0.7269366,0.0043004747,-0.00031333504,0.019735213,0.28146085
chr6-55037633-55038497,0.5268894,-0.00494906,-0.0071926834,-0.16800237,-0.26193908,-0.9984936,0.30463114,0.0037958983,0.06740693,-0.5738264,0.0010823621,0.1428012,-0.549322,0.104177535,-0.0010415866,0.22714359,0.22651531
chr6-56831674-56832557,-0.6613211,-0.00529078,-0.005637427,0.39959612,-0.11814497,0.38705233,-0.07797456,0.005155718,0.07167408,0.5480649,-0.037773672,-0.6346536,0.31314033,-0.30077142,-0.0007977846,-0.26960793,0.15749161
chr6-57691415-57692341,0.22568595,-0.0012813441,0.009434245,0.10604093,-0.19397105,-0.22748092,-0.052050136,-0.015354701,-0.0070990184,-0.10458041,-0.010378855,0.0278642,-0.14685239,0.010939132,-0.0024635936,-0.043199696,0.19668952
chr6-58640083-58640979,-1.2877433,0.0047359187,0.007979613,-0.19516844,-0.30619785,0.40908572,0.47206935,0.0741291,0.039514866,0.5967446,0.16540593,-0.36837405,-0.3182068,-0.51207817,0.013846254,-0.115360446,-0.09651852
chr6-59024116-59025000,-0.15898468,-3.6200595e-06,-0.00037309478,0.011437216,-0.17485924,-0.1337066,0.08621424,0.0016816244,0.0068967836,0.0333778,0.0019065675,0.032719895,-0.052504677,0.0021707728,0.00032319655,-0.041110333,-0.015384729
chr6-65778692-65779596,-0.15798384,-0.00056967314,-0.002402051,0.44059917,0.27741355,-0.05051293,-0.042723924,-0.007809485,-0.0394112,0.07186663,-0.0071676676,-0.11116329,0.24020182,-0.055156983,-0.00014112522,-0.0042533553,-0.006357464
chr6-66534876-66535768,-0.023311794,0.00052830385,-0.00054353423,0.005332187,0.1272863,-0.116955705,-0.019296117,-0.00018412677,-0.0018831951,0.0022109973,-0.0001769313,-0.02249619,0.0597587,0.0010385416,-4.881903e-05,0.00015907963,-0.010982245
chr6-66896056-66896935,-1.468082,-0.009310322,0.001245433,0.32735625,0.4158119,0.20349656,0.016030537,0.039050296,-0.034683034,-0.28173983,-0.040941577,-0.37811092,0.67338336,-0.4769898,-0.00063683966,0.10771038,0.33139774
chr6-70824209-70825102,0.20885825,-0.0016021462,0.008239323,-0.44254524,-0.46433052,-0.4570484,0.18732338,0.02048897,-0.014927641,-0.13067123,0.0028492385,0.10134653,-1.0319945,0.08697702,0.001380645,0.13895984,-0.060897827
chr6-70843970-70844865,0.298457,0.0005520438,4.7018225e-06,-0.09684818,0.15582176,0.0907553,-0.13936056,-0.0022084785,-0.021974662,-0.116432674,0.0030654152,0.18474874,-0.1769789,0.008619653,1.7140808e-05,-0.01870343,-0.04942494
chr6-71271211-71272059,-1.0788889,-0.0048429104,-0.0052263173,0.21616636,0.084759094,0.16161051,0.0048459684,0.13425994,0.038127623,0.20350358,0.030024078,-0.35051897,0.041946094,-0.5237748,0.0023373044,-0.050447255,-0.03214256
chr6-71440268-71441170,0.12400785,-0.00056842313,0.0002522683,0.084827796,0.23650107,0.22046646,-0.386369,-0.0062595056,-0.022761006,0.094265826,-0.030078392,0.3285449,0.22875193,-0.042117473,-0.00159744,-0.06386626,-0.022690767
chr6-71823222-71824149,0.31912696,0.004490458,-0.028621346,-0.067543775,-0.7615318,0.2077407,0.42651296,-0.035669163,-0.055537324,0.11745854,0.032201998,0.18998402,-0.42796904,0.040682003,-0.002274346,-0.11763084,0.37748027
chr6-71831048-71832010,0.027551038,0.00035192916,0.000382859,0.0067715496,0.05556979,0.0062615685,-0.010371773,-0.0015424025,-0.008661273,0.071311384,0.0003187075,0.24086472,-0.104080796,-0.002191053,-1.7844413e-05,-0.0034066662,-0.018925332
chr6-72234863-72235663,0.39500606,0.0027707093,-0.007248841,0.4617756,-0.58433163,-0.17777745,-0.1654156,0.00041819923,0.009123943,0.1436447,-0.008195856,-0.60006696,0.36620522,-0.0419157,-0.0018210467,0.058941793,-0.033409238
chr6-72347059-72347910,-0.14604244,0.005076187,0.000594174,-0.26744515,-0.6246043,-0.27327386,0.461034,0.032850303,0.13509353,-0.0908599,0.02285197,0.2417716,-0.72308683,0.11855091,-0.0012272572,-0.018141551,-0.22899172
chr6-72355009-72355923,-0.36077088,-0.0006368983,-0.0011395933,0.26493874,0.25092375,0.18935648,-0.03299026,0.00166336,-0.016446598,0.1376965,-0.004273153,0.0029179002,0.38857716,-0.23620304,0.0032654568,-0.047607236,-0.09681992
chr6-72538416-72539306,0.9306978,0.006063534,0.0018507146,-0.21475598,-0.37941626,-0.5945679,0.12391738,-0.03962475,-0.03134552,-0.18396598,-0.01634374,0.24617574,-0.7836,0.5478085,0.0010779012,0.0066453503,-0.023646638
chr6-72552446-72553363,0.19258898,0.00089642993,0.0010240363,-0.058020517,-0.7936294,0.10475796,0.26449835,-0.0008941742,-0.024784332,0.23689918,0.021220949,-0.16211738,-0.58528,0.0064440393,0.0022027488,0.18331158,0.07279426
chr6-72789031-72789871,-0.113824874,-0.0050024637,-0.011715471,0.43685997,0.2291905,0.8550463,-0.26407307,-0.05289341,-0.17864364,0.28454912,-0.08542034,-0.15456125,0.18461412,-0.08216919,-0.0035656348,-0.060179535,-0.19271266
chr6-73248091-73248957,0.6571852,-0.0005959458,-0.0022079835,-0.05578429,0.14092652,-0.18217015,0.13659619,-0.02846954,-0.10646142,-0.27028024,-0.0058675953,-0.0131596895,0.4270541,0.29590672,-0.0010572165,-0.08839679,-0.2703671
chr6-82652446-82653318,0.45935926,0.0011555501,-0.0009845154,0.061792854,0.032053985,0.14998262,-0.28888142,-0.0043487865,-0.012720662,0.13354395,-0.025305107,0.3273375,-0.38548267,0.032706022,-0.001254025,-0.01810174,-0.080622286
chr6-82774115-82775008,-1.4336493,-0.0030408667,-0.029859563,0.3437274,0.48858774,-0.30666748,0.13425633,0.18807003,0.21627125,-0.1749861,0.1306478,-0.37541744,0.5790146,-0.57379574,0.009216674,-0.45580342,-0.25964186
chr6-82996477-82997378,-0.009262228,0.0007015159,0.0012802797,-0.094483025,-0.45209175,-0.0010751401,0.14518072,-0.0009327395,0.0040982408,-0.046719305,0.0018106982,-0.09081009,-0.25784647,0.01612736,0.0008725973,-0.0061608525,-0.0025681872
chr6-83172221-83173106,0.9781699,-0.0048602126,0.087831065,-0.9067492,-0.852497,-0.78654104,0.46292877,0.0029628337,-0.11976935,-0.57593346,0.018495204,0.4827797,-1.0237708,0.688319,-0.01790238,0.1981163,-0.07444437
chr6-83185687-83186545,0.38594788,0.0021917783,0.0100206295,-0.36139417,-0.3384497,-1.0938152,0.23107646,0.011102726,-0.044402983,-0.52799547,-0.0001365404,0.14356357,-0.4229919,0.0575905,-0.007994701,0.17936829,0.15884802
chr6-83267913-83268824,-1.4200425,-0.017873878,0.0030244843,0.32045004,0.15413812,0.26799828,0.011373156,0.045606263,0.15161034,-0.38487554,0.013742106,-0.1456445,0.27901733,-0.5265148,0.0022978105,0.08014109,-0.084503636
chr6-83317090-83317927,-0.36605927,-0.0007826574,-0.000119564385,-0.20784532,0.27989566,-0.19461317,-0.012824553,0.0017221513,0.018437494,-0.15696803,0.00401153,-0.43672195,0.07033455,0.05171244,0.00017945132,0.07363617,-0.08831681
chr6-83541513-83542448,-0.9916065,-0.023401355,-0.12101629,-1.1300465,0.23835416,-0.7302067,0.8766683,0.23085226,0.6479657,-0.64837307,0.34734648,-0.029815625,-0.50857353,0.14298515,0.0045752157,0.33202195,-0.2457371
chr6-85137182-85138068,-0.405936,0.00064134295,-0.0010348199,0.22495124,-0.19456841,-0.113108136,0.12407921,0.004651008,0.0050777965,-0.086980365,0.005601636,-0.18887447,-0.020638391,0.0053549833,0.0007783206,-0.061119456,0.013833002
chr6-85302210-85303126,-0.7055696,-0.025538841,-0.011516189,1.1348916,0.14964584,0.6057999,-0.55372405,-0.4421407,-0.21608692,0.13177525,-0.24262576,-0.5803547,1.4497991,-0.76941305,-0.07740273,-0.43282992,-0.42387354
chr6-85374342-85375262,0.2879593,0.002640797,-0.0010004864,-0.46784222,-0.13438906,-0.11000527,0.0030565416,-0.0065331804,-0.007843656,-0.27237144,0.008458424,0.10107059,-0.9413847,0.18779749,0.00024781746,0.17157024,0.04229586
chr6-85431596-85432510,0.16412488,0.0019459566,-0.0011457367,-0.37740207,-0.7324917,-0.33587554,0.43724638,0.032664753,0.02677381,-0.43122795,0.020856563,0.19359295,-0.46187916,0.10401735,-0.0010187958,0.020834995,0.033957865
chr6-85906632-85907547,-0.9605169,-0.119973846,0.0120325945,1.0448248,0.79924446,0.52473974,-0.9233587,-0.613977,-0.5522098,-0.05807902,-0.35772476,-0.610811,1.982384,-0.91556495,-0.18342216,-0.6937777,-0.43888855
chr6-85915448-85916354,-0.7830188,-0.0019767438,-0.004799437,0.3658465,-0.310303,0.35599574,0.13567393,0.0022130003,0.004603141,-0.32461607,0.024324818,-0.21947937,0.3247574,-0.1004813,0.00030945666,-0.111622974,0.02897317
chr6-85961259-85962126,0.35876602,0.00067898625,-0.0027302601,-0.2260437,0.15086532,-0.08426075,-0.059241313,-0.005964749,0.014633958,-0.24622524,-0.017810462,0.21656808,-0.50103843,0.23451196,-0.00048226758,0.07322777,-0.06502858
chr6-86194872-86195716,0.53523827,0.011378127,-0.049977582,0.22082277,0.52366716,0.061646905,-0.4382622,-0.025313037,-0.13905373,0.58121,-0.12528358,-0.34975424,0.3777595,-0.25594187,-0.015119324,-0.036806315,0.043885335
chr6-86668915-86669820,0.10917028,0.0007134858,-0.0023455385,-0.08514505,0.27752864,0.16482835,-0.14727888,-0.015942615,-0.04602338,-0.15939829,-0.025637856,-0.011047119,0.27654433,0.025927402,-0.0012739062,0.19923113,0.07066516
chr6-86684039-86684955,-0.23378183,0.00031850152,0.0014626394,-0.059957854,-0.45015964,-0.14053576,0.05894372,0.019652199,0.008476169,-0.026621133,0.0101913195,0.03348761,-0.1506276,-0.040620517,0.00012178961,-0.026671955,0.019797783
chr6-87671801-87672701,0.6955584,-0.00042438973,-0.0056920135,-0.067661844,-0.41811296,-0.15712158,0.15533856,-0.014702763,-0.050086807,-0.0032076784,-0.012836648,-0.1164482,-0.3566376,0.18278301,-0.0039968905,0.58551866,-0.109192036
chr6-87722364-87723251,2.73108,-0.27241847,-0.56391716,-0.4108244,-0.41289386,-0.93131024,-0.56681937,-0.8414299,-0.85679775,-0.205956,-0.22976418,0.077082425,-1.2257104,1.1622064,-0.31584236,-0.08461923,-0.02948483
chr6-87811399-87812320,0.13305925,1.6277345e-05,-0.0034789322,0.1365388,-0.17680342,0.22435558,-0.07434877,-0.0032593363,0.0040912335,0.33856103,0.0007508453,-0.26394287,0.011252701,0.019741869,-0.0010463521,-0.0055732597,-0.17869516
chr6-87913722-87914604,-0.023776455,-0.0005255181,-0.00033339384,0.12433528,0.04495173,-0.12269162,0.0077683143,-0.000993965,0.0018514286,0.02559468,0.0008157428,0.057250686,-0.017812997,0.0030888268,0.00021111703,-0.0029586838,0.023879098
chr6-88105728-88106642,0.25504285,2.1889684e-05,0.005297585,-0.2707611,-0.37680086,0.11520761,0.11524711,-8.591492e-05,-0.021180674,-0.40737483,0.013410885,0.29842278,-0.284267,0.011010246,-0.00048128454,-0.060904983,-0.029029567
chr6-88726530-88727379,-0.9504497,-0.019948555,-0.025527617,0.26098,0.6844578,-0.269765,-0.13724378,-0.011006579,0.17091796,-0.35646173,0.050145518,0.1431573,1.3831825,-0.50212556,-0.02037751,-0.46247628,-0.2219481
chr6-88841755-88842684,0.07384457,0.0050083515,0.005398809,0.09182369,-0.070475824,0.25705498,-0.17245619,-0.020563092,-0.015252483,0.24289668,0.0059340955,0.2013896,0.18265326,-0.012947992,-0.008169536,-0.2567048,-0.16639504
chr6-89643832-89644507,-0.5776098,-0.0031650627,0.002435719,0.11292735,0.11170301,0.39768723,0.0131054595,-0.003240682,0.04578976,0.2735358,-0.0028952349,0.012336849,0.011999041,-0.23202291,0.0022967649,-0.076856986,-0.4133859
chr6-90463324-90464168,-1.0587467,-0.013694134,0.003979378,0.6666967,0.30059543,0.4168703,-0.28424013,-0.018007476,-0.07993319,-0.11197076,-0.004022042,-0.18822137,1.102744,-0.43541926,-0.00496555,-0.16992547,-0.39197692
chr6-90470793-90471693,-1.1053107,-0.01320147,-0.024725452,0.2850805,-0.03910575,0.6901821,0.02630102,-0.072946705,0.265641,0.17131405,-0.0451895,-0.05175064,1.1914935,-0.5114367,0.0023578445,-0.11472831,-0.31236184
chr6-90715987-90716900,-0.28680646,-0.0064664995,-0.0006509832,0.52879006,0.013574505,0.6063443,-0.15494293,-0.04748506,-0.13598935,0.6132779,-0.017322212,0.0673747,0.6235815,-0.29541683,-0.0043574115,-0.24381232,-0.37241843
chr6-91678816-91679713,0.05345957,-0.00093798194,-0.0022332603,-0.14370194,0.562503,-0.24473014,-0.09022209,0.00026178846,-0.008477338,-0.08156961,0.0075545944,-0.008420702,0.11080068,-0.026077589,0.0005184154,-0.03423005,0.0074106413
chr6-91729495-91730377,-0.12115793,-0.002235024,-0.007463512,0.46372652,-0.038103804,0.5431316,-0.4695818,-0.020319028,0.18996185,1.1957482,-0.051695134,-0.61559415,0.13703072,-0.859459,-0.007929198,-0.20794605,-0.095203385
