,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 6,ATAC private topic 7,ATAC private topic 9
chr7-118243345-118244198,-0.0017084657,0.16123512,-0.00048369123,0.25731057,-0.44981533,-0.23461136,0.0026207357,0.004426964,0.06914602,0.006612502,0.039136294,-0.054760106,-0.0029515463,-0.013475908,-0.0007696352
chr7-118712281-118713092,0.0504316,-0.1573916,0.010965545,-0.24006954,-0.57057405,0.27462038,0.0070804325,0.004986211,-0.042321913,0.005384161,0.019513119,-0.30763212,-0.13092844,0.017259344,-0.017465612
chr7-118855283-118856221,-0.030103456,-0.5984658,-0.0070999563,0.109830655,0.4849202,0.14355978,-0.0074164383,-0.021748355,0.17170458,-0.004671175,0.045738682,0.31762576,-0.05342342,0.050256997,-0.027352856
chr7-120634817-120635667,-0.0034808775,-0.2859041,-0.0087603405,0.0071800407,0.30055714,0.092167936,-0.0011700947,-0.043044653,-0.026666211,-0.0031472195,-0.1554743,-0.093714945,-0.045106906,0.017609688,0.50966203
chr7-120830660-120831529,0.32871243,0.31452748,0.3729168,-0.104048,-0.6970292,-0.9615375,0.1789596,0.2213571,-0.4831353,-0.046072684,-0.1976443,0.08320139,-0.042582937,-0.35292813,0.04932359
chr7-122066824-122067755,-0.00024607548,-0.04417485,-0.018997254,0.041126236,0.3250153,-0.19098084,-0.0061108293,0.0065855724,-0.24254522,0.0014849318,-0.18026768,0.19079341,-0.011518841,-0.009651626,0.038973328
chr7-122101399-122102247,-0.013253103,-0.027260583,0.013078359,0.42611596,-0.60656893,-0.021901652,0.0069165165,0.019166641,-0.19816388,0.0042149015,0.06826137,-0.06062884,-0.067302585,-0.025822897,0.060351625
chr7-122289813-122290606,-0.014302296,0.07647746,-0.04875226,-0.3321487,0.33437353,-0.19539544,-0.0011472104,0.0062704133,0.1327227,0.01462882,-0.456174,-0.11061208,0.024617897,-0.053582784,0.13199827
chr7-123377631-123378465,0.0037818288,0.040829606,0.002889888,0.10886319,0.25565177,-0.17005284,0.00033857307,-0.03333515,-0.09400655,-3.096275e-05,0.035486873,0.02592639,0.018903028,-0.016075972,-0.013486821
chr7-126501878-126502767,0.005276168,0.5590776,-0.015107238,0.08389889,-0.2330067,0.28791785,-0.00082406536,-0.04719549,-0.1691216,-0.022739764,-0.30645674,0.32582498,-0.030812189,-0.013542284,-0.09743261
chr7-126649037-126649985,0.0014098517,-0.46545616,-0.0022670727,0.3618659,-0.0316293,-0.07453414,-0.0034948576,0.0061432794,-0.037836626,-0.006947715,0.0022916691,-0.19811752,0.1912416,0.0047647394,-0.038354587
chr7-126928511-126929352,0.0048158607,-0.10141747,0.0011635026,0.14063628,-0.59516865,0.5819884,-0.0072550047,0.019581143,-0.153911,-0.001442693,-0.054277036,-0.035729107,0.010270106,-0.0012767637,-0.02865751
chr7-127375548-127376348,0.18837935,-0.4526073,0.024184084,0.50176543,-1.2667549,0.13357821,0.03992476,0.05502363,-0.1446953,0.033013992,-0.1257442,0.0936676,-0.31033185,-0.126373,0.065155
chr7-127572894-127573766,-0.0056167576,0.40369472,0.0007633952,0.15028286,-0.74709344,0.13040765,-5.8172045e-05,0.014445884,-0.06430601,-0.012349581,0.23485121,0.009426922,-0.05864347,-0.028264388,0.083557405
chr7-127776544-127777428,0.0054420396,-0.4224425,-0.05495292,0.411902,-0.12973008,0.26497176,-0.0058584185,0.044692837,0.11610404,-0.012347965,0.27887827,-0.13907535,-0.06844913,-0.02714944,-0.11949341
chr7-127875424-127876281,0.0017909675,0.20018609,0.10302702,0.16408084,-0.31578785,0.32175842,0.0034555576,-0.38755637,-0.051217552,-0.028206525,0.19777897,0.18517227,-0.118744,-0.3100172,0.14719698
chr7-127876512-127877266,0.017249586,0.044887148,0.007885877,0.025321394,-0.6807353,0.12084025,-0.0018478965,-0.019048,0.10888177,-0.010086398,0.078109816,0.0042608604,-0.10293096,-0.0017007618,0.063653424
chr7-128610843-128611696,-0.023624308,-0.41444016,-0.091899306,0.6109265,0.5805036,-0.10671945,-0.03212192,-0.08606699,0.24479005,-0.006480821,0.43153715,-0.3612488,-0.05164119,-0.026600298,0.07282552
chr7-131362375-131363287,0.0038860473,-0.27427232,-0.011156505,-0.046291754,-0.5285301,0.1384421,-0.004446623,0.01520547,0.5849529,-0.004939754,0.0024523202,0.1418594,0.039663516,-0.031274024,-0.06322096
chr7-132714034-132714884,0.024871765,0.030067902,-0.053867772,0.36972475,-1.4049916,0.566007,0.0027576499,0.13687263,-0.2684882,-0.015422789,0.11403898,0.005534962,0.0831045,-0.12500633,-0.019021533
chr7-132813455-132814033,0.056794893,-0.0409199,0.083227284,0.23728606,-0.82299435,0.45491776,-0.0068142423,-0.029648457,-0.30844945,-0.014015198,0.12281795,0.027797695,-0.09395952,-0.095473304,-0.023169346
chr7-138940850-138941478,-0.02138647,-0.0024901556,0.03732427,-1.1236023,0.7935373,0.08427275,-0.0024245048,-0.03864148,-0.08292236,0.00023608631,-0.5194063,-0.2581004,0.040952206,0.21307375,0.12935945
chr7-140080473-140081318,-0.015188186,0.04705159,0.034336984,-0.45226339,0.32847023,-0.8767831,0.082888596,0.20544718,-0.0034971605,-0.023387218,-0.47791982,0.16654235,0.04477851,0.062306862,-0.15152192
chr7-140125215-140126083,0.09299867,0.25281322,0.003651813,0.5539013,-1.0542798,-0.077086024,6.2333485e-05,-0.03163619,-0.36716503,-4.420709e-05,0.031424228,0.06601934,-0.15426745,0.0008441091,-0.031357188
chr7-140855940-140856767,-0.0007627392,-0.13953447,0.006408119,0.09456513,-0.45195457,0.1123012,0.0030241725,0.018412793,-0.10109644,-0.0044339914,-0.09129276,-0.05893489,-0.012961985,0.04491632,-0.0015760566
chr7-141122856-141123715,0.024582209,0.29562005,0.15612033,0.5142887,-1.0405207,-0.17535324,-0.011308218,-0.042329747,-0.08229894,-0.0052208537,0.061871722,-0.37904143,-0.05003343,0.14822668,-0.2243723
chr7-141172228-141173130,0.0006210844,-0.24947256,0.017094685,0.5727075,-0.19532102,0.069569685,0.002663174,0.0042230524,-0.17205939,0.0043822066,0.019547433,-0.15192038,-0.002704155,-0.02941121,-0.00791914
chr7-141193616-141194436,0.0055131163,0.20414962,-0.004336302,-0.03927998,-0.27814847,0.13791321,-0.014780635,-0.19628407,0.29119387,-0.022653546,0.18724163,0.056987952,-0.048706546,0.04216528,-0.044690795
chr7-141391754-141392602,-0.006165727,0.03779988,-0.00999526,0.017001431,-0.25609738,0.7348679,-0.005041323,-0.011686157,0.000820406,0.0032931492,0.11720932,-0.08246347,-0.0144706005,-0.006040281,-0.0056633004
chr7-143548698-143549526,0.011567637,0.025405986,0.0057951403,0.41298157,-1.0375059,0.5251963,-0.029730674,-0.06711958,-0.09292675,-0.031011125,0.25293797,0.054644827,-0.0909886,-0.090030886,0.2519875
chr7-144470290-144471136,0.0005341377,-0.20175934,0.0017233903,0.19704704,-0.07117075,0.01686382,0.00497454,-0.08703173,-0.011032063,0.0040249606,-0.2454035,0.22221157,-7.136274e-05,0.049691852,-0.059122935
chr8-3514966-3515854,-0.0025968303,-0.022624603,-0.0014105823,0.015931739,0.19081435,0.17302234,-0.003037651,0.0012162038,-0.031191017,-0.0065404847,0.15851305,0.11647319,-0.038319614,-0.002324139,-0.0322791
chr8-3516332-3517159,-0.038362186,-0.09975134,-0.005413641,-0.032251667,0.48072428,-0.09241548,0.0017395973,0.0131448135,0.079869576,-0.0060073473,-0.068650454,0.29666263,-0.0098794615,-0.04837631,-0.074840195
chr8-3671807-3672697,-0.02340783,-0.054104708,-0.0016406688,-0.5026646,0.45727885,0.50964576,-0.0021239633,-0.008292532,0.031718854,-0.000907962,-0.03457359,0.10659164,0.019191783,-0.0052655777,-0.032914188
chr8-3676020-3676897,-0.0016966023,-0.2256681,0.010263824,-0.21888475,0.060918868,0.074367575,0.000102307655,-0.006180396,0.0746898,0.0034044408,0.11078061,-0.08281635,-0.043906026,0.048133995,-0.08605893
chr8-4165810-4166757,-0.0006799169,-0.067099445,-0.004562938,0.2521585,-0.15765886,0.36224464,-0.004996493,-0.0008628802,-0.060712557,0.0007875189,0.037157018,0.0064516654,-0.045240816,0.002855789,0.0077034803
chr8-4275515-4276434,0.10611237,0.25775382,0.0009362556,0.1509287,-0.39716864,-0.35903743,-0.005931455,0.009120485,0.054956287,-0.012216634,0.018681025,0.026706927,0.053292997,-0.33617896,-0.20347895
chr8-4324646-4325549,-0.0026354936,-0.11126778,0.0013733606,0.27782214,-0.45269048,0.15904397,-0.0035463083,-0.0029693502,0.13426122,-0.0026871208,0.009264899,-0.053122446,-0.0051460746,-0.0076480047,-0.0029524507
chr8-4612787-4613608,-0.001666797,0.03433135,-0.0006736724,0.032970093,-0.29862934,-0.07356628,0.0015691875,0.0031535476,0.030741936,0.00035489525,0.013894011,-0.04621259,0.0041435827,-0.0017380483,-0.008043784
chr8-4677639-4678392,0.0058269114,-0.14350992,-0.00018016068,0.09224697,0.24463117,0.40115926,-0.0008906346,-0.033655874,-0.1185212,0.0031388926,-0.0023547574,-0.11575241,-0.00041710548,-0.004835634,-0.01788304
chr8-8690001-8690770,-0.0031761334,-0.09939116,-0.016973812,0.117075846,0.34881315,-0.009980671,0.0011111721,-0.013694256,0.14934929,-0.00036905066,-0.10457589,0.06324832,0.0062520555,-0.031605773,0.024013352
chr8-11550179-11551078,0.0014603161,-0.05162885,0.000746017,0.098493196,-0.03451263,-0.043075096,0.0015834501,0.0024340912,0.029740306,-0.002195242,0.002346167,-0.13010736,0.004950999,-0.006057629,0.0101435715
chr8-11757928-11758789,0.0020365515,-0.10174158,-0.034610018,0.17711113,0.026770776,0.069872566,-0.0053366935,-0.0038344786,0.13580056,0.006651479,-0.21867603,-0.23440826,0.03652537,0.032599777,0.017007446
chr8-13287487-13288343,0.001205196,0.02721342,0.0024927,0.10044925,-0.062187962,0.40506664,-0.0031468822,0.0023750796,-0.035882015,-0.0035713061,0.38973966,-0.2231764,-0.0027540387,-0.004863649,-0.11987858
chr8-13338304-13339142,0.0008411768,-0.11449071,0.004879873,-0.21787605,0.17743379,-0.08370039,-0.0034412574,0.032482285,0.011774891,-0.0046585957,-0.02319153,-0.08351449,-0.04141082,-0.029378187,0.065126896
chr8-13974494-13975331,0.009231715,0.106308706,-0.16568495,0.25634295,0.17147982,-0.36489516,-0.005268225,0.009532027,0.16469033,-0.009157836,0.01931114,0.29976812,-0.014162853,-0.08056491,-0.016353887
chr8-18594998-18595856,-0.022740927,-0.09302511,-0.012463197,0.10403485,0.28795177,0.25503,-0.0068626334,-0.023054097,0.22815733,-0.0024484294,-0.029468201,-0.030508472,-0.036788903,-0.0140704755,0.12867466
chr8-19784377-19785270,0.0077957036,-0.4076126,-0.012647466,0.43111303,-0.09059495,0.3920481,-0.008175675,-0.13913594,0.028694268,-0.0051795924,0.22292544,0.16156155,-0.025962833,-0.019992588,-0.048449058
chr8-20121963-20122837,-0.0059577916,-0.27491125,0.0032001254,0.19370314,-0.3206213,0.33386102,0.0018871612,0.0009594838,0.008210396,-0.0063082865,0.19224128,-0.0037162376,-0.03670109,0.047823157,-0.007939368
chr8-20424231-20425099,-0.0043985606,0.07720395,0.008932518,-0.15651137,-0.14902723,0.40720966,0.00980213,-0.005935651,-0.14645699,0.0024511474,-0.045630623,0.15258338,-0.041569635,-0.013040117,0.008788135
chr8-22398078-22398955,-0.012110293,0.5115857,-0.005088352,-0.0114924265,0.23134485,0.122750066,0.0015088931,-0.022729663,-0.09227334,-0.011417137,-0.2842796,0.21540609,0.005449184,-0.03554845,-0.031401895
chr8-22411020-22411891,0.007852793,-0.12614195,-0.017440133,0.27910972,-0.46495298,0.13227674,0.0012967475,0.07774322,-0.03750994,-0.0019338846,-0.023013413,0.10584737,-0.04395616,-0.022022024,0.06611603
chr8-22757216-22758114,0.0058124606,0.060276274,0.003927297,0.36861867,-0.17946517,-0.27696565,-0.008535697,-0.01901399,-0.033446908,0.007674035,-0.288403,-0.064891756,-0.032107096,0.02021852,0.003229596
chr8-22859020-22859981,-2.9269553e-05,-0.20929623,0.0060018003,0.074427456,-0.31269407,0.16523845,0.0020059093,-0.028682597,0.13393001,-0.011721528,0.12755601,-0.020919697,-0.0066828527,0.015325066,0.016562542
chr8-25016649-25017481,0.0009083707,-0.05525121,-0.0054519465,0.24180475,-0.13478746,0.14270967,0.0013465992,0.0058060656,-0.018833729,0.0023888422,-0.09587954,-0.013595942,-0.017816648,0.0049011754,-0.0021386428
chr8-25518493-25519210,-0.018878689,-0.07373559,-0.11090354,0.40096033,0.08785615,0.25051746,-0.008098708,-0.074707404,0.1690604,-0.007076518,0.37229764,0.02986616,-0.009234479,-0.12330447,0.072602846
chr8-25753869-25754744,-0.10091761,-0.007666894,-0.094526224,0.34181538,0.16174173,0.30016536,-0.03662359,-0.01836929,0.23245484,0.011335692,-0.11009403,0.38146862,0.09657029,-0.009117862,-0.46675664
chr8-25784830-25785744,-0.002981971,0.29857475,-0.016016224,0.40076855,-0.5920954,0.15088257,-0.00885066,-0.020009235,0.22050247,-0.0013572864,-0.018942129,-0.044842493,-0.062601075,0.07495033,-0.020308662
chr8-26014961-26015914,-0.0073506446,0.07373326,-0.00087885075,0.25392634,-0.1427624,0.3460742,0.005221883,0.007910486,-0.107803896,0.0061379364,-0.024816921,0.064988576,-0.034391224,-0.042519115,-0.009634154
chr8-31149657-31150549,-0.011582061,0.29399064,-0.01526031,0.3591304,-0.310619,0.26967257,-0.00783801,-0.07771966,0.16216126,-0.008962472,0.07896402,0.32093814,5.454512e-05,-0.26529586,0.03928168
chr8-33731625-33732478,0.0065104915,-0.15119979,-0.0041214693,0.46918917,-0.22290389,0.13732868,-0.014809945,0.008975619,0.036378376,0.0036789943,0.049328007,-0.05756519,-0.01982608,0.030742254,-0.07729562
chr8-34107961-34108815,0.0023451252,-0.12846692,0.006678418,-0.14428899,0.05558669,-0.01098471,-0.0007818006,-0.0032104626,0.024926763,-0.0016192809,-0.21974662,0.012542397,-0.009007664,0.029102342,-0.00519071
chr8-34392323-34393235,-0.043731987,0.13986541,0.01084184,-1.2531735,1.0398211,-0.9883844,0.027542936,0.09036837,0.328849,0.008999981,-0.4407934,-0.20330952,0.26504514,0.069659896,0.094606236
chr8-34965205-34965997,0.011224252,-0.09384906,-0.014838849,-0.21484555,-0.20196101,0.11871876,-0.00089158316,0.0027298855,0.1689842,-0.004940436,-0.04981656,0.17853604,-0.027881684,-0.0041445303,-0.01516394
chr8-40511357-40512253,0.002794355,-0.25333536,0.0020462265,0.14033876,-0.010662928,0.2492585,0.0038774668,-0.002786155,-0.16685063,-0.0043637143,-0.07689815,-0.014815241,-0.009951753,-0.0042595174,0.018486053
chr8-40634282-40635216,-0.0072810776,0.026368978,0.014669251,-0.7371481,0.14424261,-0.3991707,0.08700086,0.02754338,-0.05600897,-0.011822329,-0.2068575,0.020493738,0.21731047,-0.012506618,-0.01782933
chr8-41374283-41375172,0.00064299087,-0.24342984,0.0025991614,-0.035811283,-0.020716697,0.21692759,-0.0014814304,-0.009651087,0.042548414,-0.0025672961,-0.20004033,-0.053434867,-0.07462835,-0.02279167,0.21154267
chr8-45627420-45628285,0.028907383,0.041412964,0.050025284,-0.5535881,0.022935651,-0.39806065,-0.004073127,0.12265585,-0.010564809,-0.012056722,-0.29752272,-0.25908014,0.1423733,0.22465603,-0.1831386
chr8-45999571-46000480,-0.0023665274,0.049733512,-0.0067536817,-0.19410802,0.5214926,-0.013667199,-0.01567212,-0.040247407,0.19258863,0.021497898,-0.19816725,0.14404246,-0.027227176,-0.3043004,-0.028135937
chr8-46151535-46152079,0.005044125,0.32624003,-0.0058596097,0.09051143,0.67715865,-0.1844329,-0.031450063,-0.13699032,-0.20633319,0.01695034,-0.4146446,-0.041888602,0.040550467,-0.010178156,-0.038413238
chr8-46152185-46152709,0.0027186896,0.07313739,-0.16965503,-0.04952425,0.7258138,-0.010830553,-0.022818636,-0.06663828,0.11745495,0.012651768,-0.14404505,-0.19765072,0.0225908,0.2314016,-0.29701588
chr8-46163150-46164035,0.0009801947,-0.1143608,-0.003255954,0.33222288,0.26024643,-0.19396496,-0.002666607,0.00075925555,0.014284205,-0.0033948615,0.03397334,-0.024696754,-0.0048909197,-0.028934427,0.02935329
chr8-46210581-46211430,-0.021887375,-0.50061065,-0.03198899,-0.02966971,0.2558217,0.18011211,0.006060945,-0.0069990493,0.29945624,0.0056322925,-0.1258047,-0.053900134,0.032332655,0.046107084,-0.079907596
chr8-46686546-46687474,0.0048469766,-0.06152771,-0.00633633,0.20219156,-0.062048744,0.058734752,-0.0011321949,-0.0071980488,0.081386484,0.002542898,0.045697764,-0.15819946,0.01563507,0.022536187,-0.07834655
chr8-46739168-46739976,-0.0019056512,0.16154262,0.011733014,0.44420785,-0.25996742,-0.030486923,-0.00029094232,-0.02103957,-0.07828551,-0.018046651,0.1889092,-0.12902929,-0.061489463,0.007896416,-0.017808357
chr8-47333971-47334851,-0.03718717,-0.20747294,0.29614896,-0.8995027,0.88105196,-0.71459395,0.061321888,0.0035337063,-0.0533421,0.06992106,-0.37899873,-0.08209913,0.044679023,-0.06987452,-0.0028311366
chr8-47533160-47534053,0.0015554023,0.09423388,0.0013820234,0.11464363,0.022805318,0.16919012,0.0020212007,-0.008293495,-0.07800967,-0.0035129113,-0.030071693,0.0076026428,-0.008995598,-0.0027620764,-0.004643759
chr8-47673317-47674208,-0.004714356,0.057644755,-0.0022423288,0.02984215,-0.44165742,0.35748005,-0.0054906975,0.0026474623,0.010002691,0.00044497044,0.06697803,0.0009400136,0.0057470347,-0.0042870515,0.020274995
chr8-47674811-47675685,0.0033503815,0.0460767,-0.01193491,0.20752533,-0.024915794,0.047445398,-0.002090215,-0.0003366106,0.037027445,0.0012310062,-0.09520824,0.08584656,0.00590242,-0.051063724,0.046185296
chr8-48109729-48110666,-0.0069981287,-0.15880504,-0.15226775,-0.07577605,1.1801543,-0.22948651,-0.009389853,0.014424108,-0.06273342,0.025021633,-0.34652582,-0.19989142,0.070589036,-0.0792388,-0.04639154
chr8-54529529-54530318,-0.0058193416,0.14788012,-0.01626423,0.08827425,-0.11367443,0.26886722,1.9124209e-05,0.0034928124,0.021376755,-0.01075387,0.03735271,0.030687593,0.027700879,-0.013324677,-0.016057817
chr8-56550982-56551760,-0.0035907114,0.018575722,-0.0044695586,0.09752108,0.13538094,-0.002913683,-0.0051285755,-0.0036678307,0.03987899,-0.017246736,-0.03960513,0.55655575,0.0049021025,-0.013349925,0.006555901
chr8-57651771-57652716,0.00042656614,0.1068634,-0.13823067,0.39255992,-0.41789335,0.23921055,-0.003681997,-0.017829005,0.16227455,0.009399619,0.2257417,0.063961454,-0.14671606,0.0030540451,-0.0017292476
chr8-60632474-60633262,0.00035262172,-0.06421014,0.004090963,0.06895798,0.051993348,-0.24107544,0.017291686,-0.0013076462,-0.23704492,0.0064047603,-0.15078571,-0.0627606,0.063423164,0.004376666,-0.18570039
chr8-60982921-60983816,0.002424039,-0.052378688,-0.0059225885,-0.121195614,0.25115103,-0.08810307,3.291337e-05,0.0074028084,-0.011547238,-0.001305966,0.104463644,0.04001101,0.030572807,-0.0073213526,-0.10410103
chr8-60992729-60993597,0.0005373734,-0.568851,0.0030280838,0.25432873,-0.032313757,0.14387646,-0.011247676,-0.00579002,0.17367436,0.026027005,0.12081733,-0.52970505,-0.052400533,-0.114726506,-0.0133525105
chr8-61487400-61488253,0.010411311,-0.28925663,0.0064291097,-0.012507505,-0.27967808,-0.15760379,0.028279666,0.0060362904,-0.12777112,-0.005238302,-0.008893496,0.10370326,-0.016843658,-0.02613292,-0.028770015
chr8-62951109-62951965,-0.04626007,-0.57702595,-0.15872693,-1.0187147,1.299715,-0.23897813,-0.031952824,-0.2618263,0.5576434,0.066017546,-0.746435,0.06420913,0.24695662,0.023118073,0.18245542
chr8-64733227-64734071,0.0025219212,0.0051452504,-0.0026051668,-0.16378188,0.02195932,0.15618342,0.0002989284,-0.0023754393,0.013976822,0.0012760921,-0.022625813,0.040946916,0.008135139,-0.02824126,-0.035425086
chr8-64849492-64850364,0.005957521,0.083986394,-0.003317571,-0.19647837,-0.24969368,0.24524029,0.0027482158,-0.0029713628,0.05289821,0.001140524,-0.18797784,-0.23643142,-0.016499002,0.032588035,-0.0687759
chr8-64946939-64947782,-0.009764848,0.08866407,-0.024729948,0.13026121,0.27402446,0.06544397,0.0017750849,-0.009176405,-0.28114212,0.007325445,0.057533924,-0.23460478,0.031236453,0.017243661,-0.042298675
chr8-67974035-67974875,-0.0009253918,-0.0036314623,-0.005164341,-0.39166456,0.1873396,0.15727708,0.003753563,-0.0061451723,0.06240275,-0.0013775517,0.009361725,-0.013183427,-0.006499698,0.014627688,-0.007708919
chr8-68062018-68062921,-0.018077731,-0.20175755,-0.164173,0.8332786,0.1721171,0.3580024,-0.35018522,-0.28284612,0.13812223,-0.05974267,0.2533593,0.22062436,-0.13215652,-0.18171324,0.03699274
chr8-68793571-68794376,-0.009707829,0.3695942,-0.050642293,0.27668595,0.15193662,0.053951327,-0.003627147,0.0020004236,-0.18485555,-0.0108997505,0.15569547,-0.048774287,0.062788635,0.020063847,-0.022227
chr8-69088410-69089201,0.012092338,0.20084983,-0.0207698,0.029356025,-0.17349647,-0.047158167,0.0014813773,0.008783418,-0.3996265,0.020549877,-0.31986836,-0.2945165,0.000464014,-0.00026231707,0.1626151
chr8-69208657-69209519,-0.039413556,0.2243129,-0.028306883,0.22600831,0.21399459,-0.16112006,-0.0072538536,0.012243766,0.07776742,0.0007397963,-0.144878,0.12881085,0.084837504,0.066298574,-0.032249317
chr8-69395099-69395995,-0.008491159,0.029318465,0.027128654,0.41275045,-0.5631046,0.056499746,0.005516986,0.018220766,-0.14043105,-0.0082223015,0.07047302,-0.0068060113,-0.034688152,0.017147716,0.05223715
