,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9
chr7-16781373-16782262,0.2055247,0.055306345,-0.30338398,0.36526006,-0.47827354,-0.15487498,0.5017613,0.039050482,0.12839648,-0.3394454,-0.11969692,-0.11742856,-0.06968331,-0.3654625,-0.15494144,0.35554725,-0.027995404,-0.0015156232
chr7-19023861-19024679,0.11557249,-0.12797636,-0.2190424,0.3761347,0.110830255,-0.26003948,0.05610223,-0.30085936,0.15557478,0.008016407,0.28051975,-0.010573999,0.059234954,0.024668893,-0.027850261,-0.21631362,-0.44978857,-0.0027871942
chr7-19279191-19279952,-0.2799273,-0.12142629,-0.08757494,-0.1278657,0.23497897,0.26387143,0.27468535,0.07636408,0.18149748,-0.06924267,0.0671399,-0.15224952,-0.085172445,-0.25147882,-0.119570315,0.072519034,0.116214156,0.007925395
chr7-19316204-19317098,0.049572945,0.21437138,-0.20231229,0.06684375,-0.36343986,-0.725484,0.06869548,0.28767216,0.3697164,-0.00126608,0.12366076,0.035106987,0.002495632,-0.19828317,0.09290278,0.108175546,0.16110286,-0.011044112
chr7-19489133-19489985,-0.042800035,0.15460163,0.35915676,-0.080203965,0.23168454,0.13786925,0.035190165,-0.3094193,-0.08057153,-0.04000187,0.0010429095,-0.11170364,-0.23228377,-0.15209247,0.13610868,-0.3259034,0.5227983,-0.02036674
chr7-19522853-19523705,-0.3388316,-0.16761534,0.2509964,-0.5542023,0.4112903,0.13674903,-0.024935793,0.17999968,0.23470753,0.07801612,-0.10945445,-0.21047768,-0.07369566,0.20879988,-0.07910901,-0.52295554,-0.022263974,0.016796246
chr7-19523895-19524763,-0.27778834,-0.0637769,0.43055165,-0.50966257,0.60937506,0.16663907,-0.20767394,-0.1813542,-0.15754136,-0.0126648275,0.4006283,-0.26667863,-0.25857276,0.18981227,-0.14489433,-0.35784516,0.1789155,-0.0292371
chr7-19577255-19578049,-0.03729568,0.2389138,-0.13010064,-1.0622749,0.38621333,0.18509312,0.09851471,0.05899264,0.04467393,0.09419274,-0.082279555,0.10611351,-0.046467323,0.26546013,-0.33958605,-0.21829118,-0.27980185,0.043916762
chr7-19796954-19797719,0.1292817,0.022491077,-0.46964803,0.06361854,-0.09977079,0.042356897,0.19218414,0.096512526,-0.1172388,-0.013444335,-0.046981886,-0.11964625,-0.19991697,-0.021638865,-0.0047252444,0.14131275,0.004285865,0.0048242435
chr7-19843294-19844142,0.27024943,-0.32092333,-0.25541624,0.09209054,-0.5664715,0.018341085,0.27082127,0.04702207,0.18678705,0.01683354,-0.30741504,0.25449786,-0.06834154,-0.23652895,-0.30156454,0.09905923,0.4614747,-0.018191723
chr7-19851765-19852679,-0.23261344,-0.0906504,-0.005434214,-0.59131646,0.16642141,-0.049524844,0.15968777,0.23296605,0.3092377,-0.15531847,0.12545072,-0.34235537,0.017669316,0.052678235,-0.23037969,-0.026913757,0.31656632,0.034202848
chr7-24610663-24611564,-0.11287456,0.16841911,0.16598552,-0.12516211,0.08459589,-0.049471863,0.09183034,-0.17987195,-0.01379603,0.022740016,-0.19976485,0.1352009,-0.0055845235,0.05891245,0.22538313,-0.37676403,-0.27727735,-0.0043912255
chr7-24612444-24613210,-0.006475221,0.019025078,-0.081558146,0.46376258,0.26887372,0.14712793,-0.17751418,-0.11956344,-0.069263555,-0.061450828,0.03968193,-0.06530383,0.057787847,-0.03689941,-0.2520064,-0.036571477,-0.21981274,-0.00082349824
chr7-24949898-24950745,0.16004369,-0.35387635,-0.25060934,0.1606022,0.07274802,-0.0026304885,0.18723406,-0.3731823,0.34793025,0.06755245,0.009064864,-0.009367901,-0.086697936,-0.027377902,-0.21986207,-0.026773475,0.17663637,0.0009066658
chr7-25003969-25004863,0.4858213,0.3724046,-0.34547326,1.0485961,-1.0032468,-0.75933135,-0.08370625,-0.1593543,0.1769232,-0.090479456,0.034940686,0.021534959,0.29254636,-0.17007774,-0.17078574,0.1831793,0.08751242,-0.032031387
chr7-25688736-25689618,0.4076226,-0.28788832,-0.14001085,0.48548615,0.11009431,0.12048341,-0.011166305,-0.61645335,-0.014503041,-0.065625586,-0.107284196,0.20346066,0.17568289,-0.14514238,0.210704,-0.043584466,-0.41974095,-0.002420195
chr7-25815860-25816798,-0.4496774,0.12556693,0.4242845,0.2971292,0.40313426,0.28843904,-0.5627382,-0.31029406,-0.20153199,0.17680657,-0.018389042,-0.23542589,-0.48327443,-0.059662618,0.015315289,-0.3758759,0.1728338,0.035201587
chr7-27335663-27336560,-0.35461977,0.08779022,0.50273883,-0.6485456,0.615189,0.17445539,-0.19499587,0.084560014,-0.32361725,-0.06810188,-0.16545302,-0.013706195,-0.22940876,-0.073737055,-0.10115842,0.15148632,0.24387,-0.009243475
chr7-28546332-28547185,0.3963949,-0.03452838,-0.056483865,-0.07855897,0.029135752,-0.0027064292,0.16371258,-0.32847118,-0.14999287,0.0408677,-0.036908917,-0.058531392,0.03547088,-0.024587264,-0.062728934,-0.0034979284,-0.2900021,0.0077209906
chr7-29019389-29020305,-0.39064032,0.22653574,0.099882334,-0.5062197,0.38580558,0.14248374,-0.11543015,-0.16827261,0.20312713,0.10052989,0.052680854,-0.05341026,0.09720859,0.20696704,-0.08717161,-0.2636952,-0.33184296,-0.0041175997
chr7-29052195-29053155,0.19945754,0.5068281,0.1315063,0.12736161,0.07169405,0.13810124,-0.305546,-0.48242354,-0.11124557,0.044418007,-0.13034101,-0.12851189,-0.2509377,-0.0038509516,0.07363057,-0.27474883,-0.30112618,0.011323931
chr7-29231738-29232624,0.04190452,-0.10545256,-0.060311854,-0.30185738,0.15464708,0.30229354,-0.07720393,-0.18017302,0.1893506,-0.011048834,-0.13181472,0.17184213,-0.105507486,-0.00052114937,0.08422192,-0.1900489,-0.18520822,0.004212885
chr7-30453161-30453887,0.016209304,0.053184085,0.1180181,-0.22608301,-0.08972724,0.12552316,0.08227285,-0.20593655,0.17269617,0.047261328,0.16232418,-0.08169789,-0.45861384,0.064856805,-0.47062117,0.0048637344,0.194029,-0.0072459327
chr7-30454019-30454628,-0.037777483,0.230683,-0.13801347,-0.760901,0.16089448,-0.0116235325,0.108900905,0.19823204,0.073193654,-0.036414646,0.13236386,-0.076412216,-0.027702603,-0.041949213,0.07602298,0.16448492,0.14147381,-0.013728758
chr7-30457464-30458246,-0.19729756,0.13602725,0.059593335,-0.19739147,0.06649868,0.17744802,0.010936455,0.15521888,-0.16550379,0.06459356,0.21413966,-0.108188,-0.41216028,-0.013768223,0.13064583,-0.13217467,-0.059369206,-0.0026143845
chr7-30465144-30466071,0.1484078,0.18151811,-0.16129518,-0.19791889,-0.028168231,0.0041171242,-0.15154867,0.07692364,-0.05933284,-0.02099481,0.10904436,-0.20504005,-0.037726887,0.036492277,0.03750284,-0.17982034,0.37984422,0.0023334813
chr7-30467539-30468197,0.20638625,0.21713482,-0.60416985,0.08913412,0.070458874,-0.088309824,0.024228502,0.19979236,-0.4556482,-0.14990412,0.022717439,0.12325035,-0.33476585,0.046091277,0.1539666,-0.023306224,0.2524786,-0.020524964
chr7-30635674-30636496,0.16777761,0.07093188,0.051487014,0.028925434,0.098115325,0.03226482,-0.29214418,-0.2389599,0.13042684,0.085678086,-0.21398039,0.037982557,0.061474893,-0.08472508,-0.09269725,-0.20840898,0.44120672,-0.012299929
chr7-30717019-30717919,0.23473865,0.10719071,0.060196448,0.11479782,-0.15248498,-0.0009734391,-0.11533833,-0.09704552,-0.10497325,-0.031169167,0.056722272,0.06205324,0.15387712,-0.0047184685,0.053215392,-0.08591991,0.01859212,-0.004012099
chr7-30973614-30974417,-0.1842886,0.15076914,-0.08640734,0.53913903,-0.2829851,-0.055818096,0.12927552,-0.13999031,0.09988971,-0.06463235,-0.22993982,-0.19501252,-0.010623311,-0.007062173,0.15362513,0.057692297,-0.32242122,0.027202398
chr7-34570089-34570890,-0.346423,-0.39455095,0.0382306,0.01900558,-0.51650953,-0.10469291,0.6021666,0.43810257,-0.23952913,-0.003433105,-0.24996251,0.014460881,0.22963881,0.082893945,-0.0030614017,0.06761784,-0.5129152,0.020392653
chr7-34675742-34676505,-0.16894342,0.26563737,-0.17867684,-0.28841725,0.09893959,-0.057903983,0.1299096,0.18769197,0.20855051,-0.036883317,0.12896518,-0.14610602,0.08687422,-0.090397455,-0.15467614,0.058289137,0.34376428,-0.007365398
chr7-34811214-34812122,0.08508073,0.10543788,-0.16591208,-0.7462914,0.26900035,0.029586243,0.21421696,0.046744794,0.16689196,-0.01884532,0.1365945,-0.008593463,0.15247607,-0.14099576,-0.20710148,0.08743917,-0.21362609,0.017827766
chr7-34812338-34813074,-0.12845984,-0.023711246,-0.013160867,-0.8684684,0.24702792,0.100866936,0.30492413,0.3613367,-0.046216566,-0.053411085,0.034422748,-0.19066307,0.30935106,0.1480225,-0.08609843,-0.14116707,-0.15542282,-0.02026439
chr7-35118767-35119467,-0.035324126,-0.013864754,-0.074564956,-0.3980575,0.3261621,0.33357438,-0.024101727,-0.23994265,0.2259265,0.046595726,-0.12001115,0.1503155,-0.15758656,-0.04755074,-0.17605849,0.04676471,0.04475767,-5.860394e-05
chr7-35185037-35185979,0.1594274,0.035074573,0.13994008,0.0075257868,-0.115888245,-0.3984907,0.08811398,0.1504314,0.092165716,-0.050797805,-0.11386401,0.02369029,-0.23844141,0.06910189,-0.29260808,0.031198362,0.25587857,-0.005477122
chr7-35333506-35334360,-0.36867607,-0.22173658,-0.09774161,0.15033033,-0.046337992,-0.4032746,0.39669445,0.1555726,0.2654058,-0.0160915,0.018189833,0.17007735,0.17806143,-0.11564805,-0.29760656,0.11742023,-0.14794318,-0.013952498
chr7-35585698-35586515,-0.48362702,0.16679233,-0.00024005328,-0.43542144,0.40536276,-0.1316494,0.3705933,0.22758791,-0.3541785,0.0020862396,-0.13975193,-0.2025741,-0.10007314,0.00014831712,-0.014315151,0.13851868,0.1151571,0.0027291472
chr7-37770077-37770978,0.18851078,0.11414414,-0.4506257,0.037141815,-0.057987843,-0.38478154,0.23648871,0.23096985,0.1714866,-0.058431156,-0.09247555,-0.02178008,0.21050146,-0.1944911,0.16521785,-0.14672531,0.14627561,-0.051971473
chr7-38084628-38085524,-0.15288928,0.19452186,0.13931926,-0.50964236,0.25379983,0.22842833,0.06716534,-0.017454596,-0.32788247,-0.04019,0.10955094,-0.1994573,-0.02713407,0.05792717,0.112686194,-0.3058231,0.20513004,0.008406083
chr7-38107221-38108132,0.27084935,-0.309122,0.08646803,-0.46224797,-0.12139419,-0.1763836,0.2997544,0.21048653,0.29264584,-0.20582761,-0.08834695,-0.15096486,0.26712254,-0.017916322,-0.028376916,0.07440197,0.18673545,-0.038218655
chr7-43782378-43783128,0.36779594,-0.3280852,-0.11125274,-0.054488458,-0.17627351,-0.4653839,0.21229155,0.33811647,0.18019085,-0.0023322436,-0.39569256,-0.08098007,0.008749881,-0.110834084,-0.4170142,0.2945423,0.30251732,0.0112182675
chr7-43919555-43920433,-0.09893388,-0.42823645,0.1247341,0.5808509,-0.29567224,0.07336582,-0.04894308,-0.04822564,0.11070763,-0.011316193,0.19081032,-0.047708143,0.24532025,-0.18541357,0.17453146,-0.26151893,0.074247465,-0.04752185
chr7-44304768-44305714,-0.018032571,-0.1995193,0.20368521,-1.0948002,0.31748253,0.051876392,0.040920634,0.5040223,-0.46817014,0.13499625,0.27010834,-0.2555678,0.0777359,0.009747535,-0.11844252,-0.026514642,0.14858668,-0.019864392
chr7-44521465-44522372,0.11209248,-0.09713731,-0.3257793,0.44435123,-0.33207858,-0.1811014,-0.034943208,0.29503506,0.20700228,0.027736273,-0.051260993,0.07700158,-0.055353884,-0.10258651,-0.1360361,-0.09534422,0.23609857,-0.0046457252
chr7-45168110-45168938,-0.71854055,0.26335236,0.05721556,-1.2279166,0.55155045,0.08761274,0.21799965,0.090028524,0.08649355,-0.022848465,-0.1178411,-0.048068434,-0.34180996,0.13534552,0.14790973,-0.258951,0.4250471,0.030123921
chr7-46376014-46376692,-0.10546294,0.16766162,0.2604766,-0.006025221,0.053555243,-0.050360035,-0.023035308,-0.14713001,0.0044319723,0.044889413,-0.28011003,-0.38457152,0.051166527,-0.007972813,-0.03409067,-0.059212934,0.16577879,3.754499e-05
chr7-46377878-46378706,-0.02872854,-0.06982441,0.07138766,0.09488812,0.09326393,0.006123183,0.08792877,-0.0737962,-0.21470961,-0.27796182,0.0874462,-0.25122875,-0.0029714264,0.11417126,-0.06902229,0.16710006,0.23841174,-0.009839448
chr7-48880751-48881555,-0.2663283,-0.0018293237,-0.32656482,0.10350035,-0.044834834,-0.030148212,0.08013308,0.24091786,0.19285129,-0.014294333,-0.12649088,-0.035999715,-0.10478078,-0.03193435,0.043396506,0.15933211,-0.024490621,-0.0024244227
chr7-48882299-48883214,-0.14518514,0.22903356,-0.38451216,0.2749259,0.13752875,0.025980227,-0.019065922,-0.005961854,-0.4696983,0.018007023,0.10731455,-0.17088267,-0.10696456,-0.017479174,0.15961814,-0.28865588,0.063111715,0.02043668
chr7-49627137-49627989,-0.05805521,0.0046506417,0.08592244,-0.05236101,0.02102693,-0.07901551,0.065607294,0.27506927,-0.111982346,0.03323076,0.03377412,-0.06812296,-0.082606226,-0.048066482,-0.28349465,0.007974259,0.53285193,-0.010959558
chr7-49630376-49631293,-0.111305155,0.32386315,0.14694536,-0.35811386,-0.057800893,-0.16911584,-0.021038862,-0.12427818,-0.041179538,0.16508828,-0.18205042,0.024014113,-0.22670975,0.2597463,0.10577993,0.027897686,-0.097547196,0.0052761016
chr7-49639665-49640495,-0.18926056,0.29910251,-0.089943774,-0.28227228,0.14054956,0.21527189,-0.2275749,0.020804131,0.14445212,0.04063816,-0.14990956,-0.21835858,-0.09058114,0.101938285,0.053773478,-0.18096429,-0.00411186,-0.0020600464
chr7-49661669-49662560,0.008036863,-0.14490338,-0.023604227,-0.08643496,0.1805545,0.061506912,-0.054242868,-0.16351974,-0.024331413,-0.04181455,-0.38256857,-0.09491402,0.069879815,-0.0084904535,0.22005588,0.0730912,0.21489957,0.004015876
chr7-49687887-49688710,0.12003301,0.4434529,-0.32935926,-0.048044115,0.13167815,0.08589438,-0.052754786,0.054314565,-0.5373514,0.0067901122,-0.027068082,-0.04723089,0.07667553,0.004945829,-0.19969812,0.09574363,-0.06082048,0.0026120376
chr7-49701239-49702112,-0.0856426,0.11251122,0.015985137,0.5916592,-0.12840106,-0.2873834,0.035745498,0.123178735,-0.10532043,-0.0031579426,-0.30575022,0.14871384,0.32275426,-0.23978159,-0.40385485,0.032732338,-0.10578436,-0.02275514
chr7-49739150-49740017,0.27361047,-0.15927194,0.081374794,0.4821552,-0.1024795,-0.36620665,-0.00364581,-0.230756,-0.22606729,-0.040611707,-0.21093789,-0.0047997227,-0.15353641,0.17348064,-0.030468032,0.276375,0.26071382,-0.01380891
chr7-49911604-49912547,-0.19242956,0.07008238,-0.102538675,-0.21453865,0.47016057,0.14899838,0.0085515985,-0.12822002,-0.03641285,-0.09011361,-0.0889262,0.05396401,-0.58848166,0.42491874,-0.16006434,-0.083641194,-0.11908991,-0.0052412897
chr7-49917025-49917775,-0.03236544,-0.03706254,0.0065545836,0.25855976,-0.08381936,0.03089626,0.11245818,-0.052719824,-0.122341946,0.040406693,0.24461588,-0.17264377,-0.040472023,-0.0026764935,-0.00025920875,-0.10365851,-0.35564426,-0.0009815725
chr7-51621533-51622318,-0.047752183,0.092262715,-0.1828893,-0.53734887,0.4045207,0.17240945,0.006024509,0.15138112,-0.28106326,-0.07736515,-0.0961502,0.12929569,-0.0412442,0.019839074,0.47482127,0.0018490342,-0.07009603,-0.019015322
chr7-51624911-51625859,0.2568608,0.048494335,0.24808021,-0.22656697,0.35837004,0.2041366,-0.071585886,-0.18785372,-0.7231316,0.09518652,-0.25083002,-0.25133285,-0.4596476,0.21208404,-0.25415483,-0.07910143,-0.23647624,0.03808298
chr7-51626959-51627820,0.18347424,0.04128818,0.08133173,-0.5895499,0.3429878,0.2549471,-0.15999207,-0.45411098,-0.16745934,0.13068928,0.2121385,-0.13358653,0.0036989683,0.089277714,0.14395697,0.11368987,-0.24242549,-0.03694084
chr7-58658118-58659053,-0.12181348,-0.47835937,0.38169056,0.15801075,-0.20426385,0.28680646,0.008595847,-0.021435259,-0.22008333,0.023535715,0.20024073,-0.18374425,-0.12979694,-0.10534461,-0.009513803,0.09534687,0.4141963,-0.03591895
chr7-66387632-66388416,0.4071518,-0.3111457,-0.15629391,0.13912341,-0.10957828,-0.12531453,0.3542241,-0.12604621,-0.018014973,-0.0837112,-0.15875441,0.08155663,0.13702291,-0.08245465,0.015008574,0.03331129,0.08015673,-0.0034492528
chr7-66427158-66427946,0.036867555,0.07645604,0.05997575,-0.46026617,0.27680346,-0.0044750934,-0.07146549,0.12662284,0.22276008,0.009793713,-0.24235433,-0.18698578,0.1865065,-0.04538456,-0.051491197,-0.09265664,0.2926245,-0.0036157074
chr7-68275730-68276661,0.03365792,0.09533912,-0.38331288,0.01581534,0.36208615,0.16908962,-0.481383,0.010329969,0.26421863,-0.21737073,-0.27127683,0.24863951,0.031520933,-0.09655707,-0.22336632,-0.060623575,0.6631193,-0.011666153
chr7-68371324-68372270,0.029999379,0.4035226,-0.25761604,-0.16130048,-0.20458132,-0.2887707,-0.15718773,0.16641235,0.35984808,0.08656555,-0.21713889,0.17410341,-0.104416564,-0.16834727,-0.085208915,0.16020931,-0.14300813,0.031594787
chr7-69490531-69491427,0.07781888,0.08135301,-0.050651334,0.052217722,-0.232103,-0.19030522,0.2862181,-0.07415283,-0.10918563,-0.043489028,0.03569922,-0.05808675,0.1592556,0.013006198,-0.061637275,-0.14488947,0.051273674,0.0075113783
chr7-70325363-70326074,-0.23892996,0.21473388,-0.2557798,-0.23819238,0.2104568,-0.08452393,0.19800189,-0.07628374,0.22656034,0.030582411,0.09862249,-0.048761386,-0.2793018,-0.034855682,-0.02210555,-0.3504056,0.29594517,0.009237353
chr7-70330146-70330965,0.07473899,-0.09548208,0.21582502,-0.015298694,0.27399486,0.48324078,-0.019951573,-0.40990528,-0.29324943,0.075017974,-0.029468603,-0.2529838,-0.13378324,-0.13361251,-0.17247073,-0.24455409,0.08436947,0.01651883
chr7-70332506-70333399,-0.05676314,0.25657648,-0.13950056,-0.06309987,0.13659424,-0.026711468,0.18098633,-0.202278,-0.3501895,0.02810166,-0.3802421,0.14467376,0.09947098,-0.056390714,0.18383889,0.102385506,-0.11283846,-0.010650295
chr7-70334598-70335521,0.24610901,0.050623655,-0.011493464,-0.20371619,0.073686756,0.051913165,-0.09974457,-0.23116203,0.23501685,-0.0017264809,-0.0012454176,0.013512734,0.03930841,-0.0033061013,0.20742768,-0.20384954,-0.038689747,-0.00094967906
chr7-70337468-70338313,0.13899435,-0.04327706,0.17044033,-0.5855028,0.34058335,0.0327704,-0.10064391,-0.27642834,0.29253602,-0.07364712,-0.14499858,-0.12904546,-0.15828422,-0.030309046,-0.08649676,0.14734793,0.34747893,-0.009045582
chr7-70339835-70340668,0.18996228,-0.20081137,-0.38856253,0.018899597,0.07517812,0.15994625,-0.01878891,0.1917014,-0.35361698,-0.03481985,0.10044336,-0.009719011,-0.031891614,-0.07780708,0.06453433,0.46117347,-0.33648765,-0.014977846
chr7-70345812-70346733,-0.10442365,0.19128227,0.38855663,-0.0065125786,0.14279039,0.1572973,-0.1051773,-0.23951685,-0.4695711,0.00024580787,-0.14589894,0.014555937,-0.06960681,0.008642337,-0.06101247,-0.1698485,-0.04755588,0.013844073
chr7-70361509-70362363,0.011926574,0.3293489,-0.107697286,-0.22013322,0.13821128,0.16966823,-0.07046022,-0.09843437,0.06841956,-0.034605693,0.051156294,0.034330484,-0.19412567,-0.01978901,0.09846003,-0.053062137,0.36310562,-0.020155642
chr7-70369786-70370673,0.2930629,0.15860763,0.18863231,-0.3406971,0.29266542,0.0019575916,-0.23813653,-0.2831219,0.06982918,0.008389773,-0.017331056,-0.14482503,-0.109033845,0.0063324324,-0.025349267,-0.11354513,-0.018144764,0.011741433
chr7-70624380-70625248,-0.09148337,-0.1188099,0.45585018,-0.17500825,0.0010311067,0.20810954,0.15982214,0.103446685,-0.5146865,-0.089332215,-0.1293256,-0.35706383,-0.40371245,-0.0906784,-0.046450544,0.33843014,0.11090107,0.03398583
chr7-71411893-71412655,-0.18530907,0.010516818,0.18550281,0.30387193,-0.12353369,0.26431498,0.2879343,-0.24444848,-0.18647982,-0.047359083,-0.24311666,-0.1817638,-0.04076198,-0.14985746,-0.03591837,0.0749292,-0.1628235,0.030313488
chr7-72306062-72306931,-0.30778772,-0.18026568,0.16280566,-0.14688894,0.5260671,0.42885935,-0.23266684,0.06814194,-0.54256374,-0.067261524,0.03358533,-0.1965568,-0.2171891,-0.05783593,0.27381238,-0.13372819,-0.17683905,0.046185255
chr7-75308491-75309336,-0.71579236,0.15312685,0.29499707,-0.59804595,0.65536004,0.44745055,-0.6776651,-0.3975376,0.30876487,0.21357067,0.17974958,-0.343369,-0.037997585,-0.10169491,-0.015166891,-0.0041277995,-0.11495042,0.030372925
chr7-78990024-78990916,-0.01491167,-0.25512773,-0.15443987,0.2549902,-0.13587119,-0.36769155,0.35302293,0.26534227,0.04153666,0.042015933,-0.115597524,0.08244532,-0.19223642,-0.06023272,0.052152775,0.12742741,-0.5941,0.051196583
chr7-79052680-79053440,0.1214806,-0.5022912,-0.25437135,0.11824949,0.29210132,0.079898946,0.3128062,0.20334822,-0.17004761,0.0039907107,0.18220757,-0.31707197,-0.061192155,-0.14953776,-0.062795065,-0.07447629,-0.4552314,0.015113686
chr7-79617003-79617941,0.089214176,0.11913445,-0.1666714,0.380782,-0.0673295,-0.0010125149,-0.2748343,-0.114545405,0.23486911,-0.110731,0.17748381,0.14830355,-0.3994083,-0.044392038,-0.3093739,-0.05057967,0.40741113,-0.012914946
chr7-79659677-79660567,0.21005055,0.23184839,0.00074100745,0.21940047,-0.59218055,-0.4725597,0.020079222,0.17892326,0.08745241,-0.08445146,-0.13860156,0.036775474,-0.021408482,0.35357073,-0.16422139,-0.29046983,0.30517864,-0.045617536
chr7-79847568-79848320,0.10219953,-0.049129747,-0.06493742,0.25825596,-0.184415,0.013192503,-0.12340642,-0.08522645,0.1382818,-0.04961666,0.2579638,0.095073655,0.114197865,0.02875095,-0.024788115,-0.06350471,-0.17482476,-0.009088704
chr7-81991110-81991959,-0.050845392,0.009968765,0.09809078,-0.2159169,0.20842868,0.2999437,-0.12189309,-0.01989235,0.18508099,0.019542431,-0.36123297,0.02741558,-0.31610686,-0.044984538,-0.024769263,-0.3172107,0.24208319,0.038800955
